ProductID,Category,UnitPrice
P02964,Footwear,103.94
P02965,Jerseys,69.46
P02966,Accessories,16.6
P02967,Accessories,31.94
P02968,Accessories,23.45
P02969,Footwear,102.03
P02970,Accessories,28.6
P02971,Footwear,72.07
P02972,Jerseys,148.89
P02973,Fan Merchandise,80.77
P02974,Footwear,42.25
P02975,Training Gear,118.19
P02976,Accessories,75.92
P02977,Footwear,145.31
P02978,Jerseys,155.38
P02979,Footwear,131.57
P02980,Footwear,206.85
P02981,Training Gear,40.47
P02982,Fan Merchandise,46.57
P02983,Fan Merchandise,59.67
P02984,Accessories,100.87
P02985,Training Gear,87.22
P02986,Training Gear,156.73
P02987,Footwear,158.17
P02988,Footwear,165.86
P02989,Jerseys,173.64
P02990,Jerseys,161.42
P02991,Accessories,62.26
P02992,Jerseys,167.03
P02993,Fan Merchandise,14.61
P02994,Footwear,207.9
P02995,Fan Merchandise,72.09
P02996,Jerseys,147.46
P02997,Footwear,52.38
P02998,Training Gear,59.88
P02999,Accessories,35.36
P03000,Fan Merchandise,30.76
P03001,Training Gear,113.44
P03002,Footwear,197.7
P03003,Jerseys,153.84
P03004,Footwear,109.98
P03005,Footwear,214.46
P03006,Training Gear,140.49
P03007,Fan Merchandise,62.04
P03008,Jerseys,112.63
P03009,Fan Merchandise,61.92
P03010,Training Gear,75.94
P03011,Jerseys,77.5
P03012,Footwear,151.39
P03013,Training Gear,117.13
P03014,Fan Merchandise,37.5
P03015,Footwear,207.28
P03016,Accessories,95.43
P03017,Footwear,144.91
P03018,Accessories,16.02
P03019,Fan Merchandise,13.26
P03020,Jerseys,147.78
P03021,Fan Merchandise,71.41
P03022,Accessories,60.04
P03023,Fan Merchandise,13.71
P03024,Accessories,24.48
P03025,Accessories,31.12
P03026,Jerseys,146.02
P03027,Footwear,127.49
P03028,Fan Merchandise,19.46
P03029,Fan Merchandise,48.62
P03030,Jerseys,181.08
P03031,Training Gear,80.35
P03032,Fan Merchandise,22.93
P03033,Footwear,144.04
P03034,Footwear,207.29
P03035,Accessories,21.59
P03036,Footwear,68.15
P03037,Training Gear,98.49
P03038,Accessories,44.0
P03039,Footwear,201.2
P03040,Accessories,81.28
P03041,Jerseys,76.33
P03042,Accessories,97.07
P03043,Jerseys,148.13
P03044,Training Gear,88.1
P03045,Fan Merchandise,30.73
P03046,Training Gear,110.26
P03047,Footwear,201.73
P03048,Jerseys,60.58
P03049,Fan Merchandise,39.39
P03050,Jerseys,190.67
P03051,Jerseys,110.52
P03052,Training Gear,23.09
P03053,Fan Merchandise,19.41
P03054,Training Gear,116.09
P03055,Jerseys,156.52
P03056,Accessories,21.5
P03057,Accessories,31.92
P03058,Accessories,66.39
P03059,Footwear,163.58
P03060,Training Gear,40.26
P03061,Jerseys,121.18
P03062,Accessories,66.2
P03063,Training Gear,25.06
P03064,Fan Merchandise,28.33
P03065,Footwear,205.4
P03066,Accessories,98.0
P03067,Accessories,42.25
P03068,Jerseys,180.86
P03069,Footwear,153.86
P03070,Accessories,108.16
P03071,Fan Merchandise,82.53
P03072,Training Gear,105.61
P03073,Jerseys,122.84
P03074,Jerseys,75.63
P03075,Footwear,135.46
P03076,Training Gear,74.56
P03077,Training Gear,109.68
P03078,Training Gear,30.71
P03079,Accessories,93.49
P03080,Footwear,214.08
P03081,Accessories,30.94
P03082,Jerseys,146.75
P03083,Jerseys,171.28
P03084,Footwear,139.79
P03085,Footwear,208.38
P03086,Jerseys,129.22
P03087,Training Gear,56.42
P03088,Fan Merchandise,46.43
P03089,Fan Merchandise,47.61
P03090,Jerseys,91.79
P03091,Fan Merchandise,69.45
P03092,Jerseys,144.57
P03093,Footwear,106.67
P03094,Jerseys,116.14
P03095,Footwear,106.91
P03096,Training Gear,81.6
P03097,Training Gear,92.99
P03098,Jerseys,102.98
P03099,Accessories,91.82
P03100,Jerseys,189.61
P03101,Footwear,134.1
P03102,Fan Merchandise,63.93
P03103,Fan Merchandise,79.93
P03104,Fan Merchandise,26.01
P03105,Footwear,74.15
P03106,Accessories,17.26
P03107,Footwear,119.58
P03108,Footwear,99.61
P03109,Footwear,140.9
P03110,Footwear,121.19
P03111,Jerseys,82.58
P03112,Jerseys,111.72
P03113,Fan Merchandise,14.11
P03114,Jerseys,132.92
P03115,Footwear,88.79
P03116,Training Gear,33.95
P03117,Training Gear,27.35
P03118,Footwear,168.6
P03119,Jerseys,90.86
P03120,Footwear,158.58
P03121,Training Gear,133.8
P03122,Jerseys,127.5
P03123,Footwear,63.95
P03124,Fan Merchandise,56.86
P03125,Fan Merchandise,17.23
P03126,Jerseys,173.49
P03127,Jerseys,165.42
P03128,Jerseys,113.3
P03129,Jerseys,94.02
P03130,Jerseys,157.89
P03131,Fan Merchandise,53.41
P03132,Fan Merchandise,22.59
P03133,Fan Merchandise,67.42
P03134,Fan Merchandise,36.38
P03135,Accessories,99.38
P03136,Jerseys,175.27
P03137,Fan Merchandise,32.13
P03138,Footwear,85.95
P03139,Footwear,111.62
P03140,Footwear,184.81
P03141,Fan Merchandise,21.54
P03142,Accessories,41.61
P03143,Accessories,75.91
P03144,Accessories,13.35
P03145,Training Gear,25.94
P03146,Footwear,177.19
P03147,Jerseys,130.74
P03148,Fan Merchandise,52.7
P03149,Fan Merchandise,30.17
P03150,Jerseys,132.11
P03151,Jerseys,134.03
P03152,Training Gear,76.76
P03153,Jerseys,194.84
P03154,Training Gear,25.0
P03155,Fan Merchandise,42.29
P03156,Training Gear,139.76
P03157,Footwear,77.13
P03158,Accessories,103.5
P03159,Jerseys,116.7
P03160,Jerseys,77.71
P03161,Jerseys,68.5
P03162,Jerseys,102.43
P03163,Jerseys,188.36
P03164,Accessories,103.91
P03165,Jerseys,136.67
P03166,Jerseys,72.14
P03167,Jerseys,121.21
P03168,Fan Merchandise,42.5
P03169,Footwear,81.59
P03170,Fan Merchandise,17.55
P03171,Jerseys,110.33
P03172,Accessories,47.19
P03173,Fan Merchandise,63.39
P03174,Accessories,49.42
P03175,Fan Merchandise,12.96
P03176,Training Gear,20.84
P03177,Footwear,163.75
P03178,Jerseys,150.81
P03179,Training Gear,40.77
P03180,Training Gear,141.0
P03181,Accessories,76.26
P03182,Jerseys,77.34
P03183,Jerseys,96.7
P03184,Training Gear,156.26
P03185,Fan Merchandise,41.77
P03186,Jerseys,89.33
P03187,Footwear,134.34
P03188,Fan Merchandise,27.01
P03189,Accessories,89.17
P03190,Training Gear,130.79
P03191,Jerseys,171.12
P03192,Jerseys,144.5
P03193,Jerseys,155.64
P03194,Accessories,42.14
P03195,Jerseys,182.44
P03196,Footwear,65.95
P03197,Jerseys,91.9
P03198,Footwear,218.68
P03199,Fan Merchandise,82.11
P03200,Jerseys,128.6
P03201,Accessories,59.91
P03202,Fan Merchandise,20.53
P03203,Footwear,158.74
P03204,Accessories,13.1
P03205,Training Gear,62.64
P03206,Accessories,51.84
P03207,Accessories,99.4
P03208,Training Gear,155.52
P03209,Training Gear,156.31
P03210,Training Gear,131.43
P03211,Jerseys,97.05
P03212,Accessories,14.54
P03213,Accessories,52.56
P03214,Jerseys,98.12
P03215,Jerseys,150.0
P03216,Training Gear,70.69
P03217,Jerseys,184.16
P03218,Training Gear,71.11
P03219,Training Gear,71.68
P03220,Jerseys,165.07
P03221,Footwear,146.2
P03222,Training Gear,54.25
P03223,Footwear,161.8
P03224,Fan Merchandise,53.1
P03225,Footwear,58.73
P03226,Jerseys,122.75
P03227,Jerseys,188.21
P03228,Jerseys,85.71
P03229,Training Gear,76.88
P03230,Footwear,89.67
P03231,Footwear,136.65
P03232,Fan Merchandise,83.18
P03233,Training Gear,62.0
P03234,Jerseys,175.76
P03235,Fan Merchandise,73.2
P03236,Footwear,86.69
P03237,Training Gear,127.71
P03238,Fan Merchandise,84.13
P03239,Training Gear,153.47
P03240,Accessories,70.57
P03241,Training Gear,39.55
P03242,Jerseys,72.3
P03243,Fan Merchandise,31.48
P03244,Fan Merchandise,55.9
P03245,Jerseys,111.0
P03246,Training Gear,117.26
P03247,Fan Merchandise,69.51
P03248,Training Gear,43.62
P03249,Jerseys,186.27
P03250,Training Gear,26.6
P03251,Jerseys,93.41
P03252,Training Gear,133.7
P03253,Footwear,73.07
P03254,Accessories,32.01
P03255,Footwear,215.62
P03256,Fan Merchandise,78.6
P03257,Jerseys,172.85
P03258,Training Gear,42.68
P03259,Training Gear,54.23
P03260,Jerseys,89.1
P03261,Fan Merchandise,25.81
P03262,Fan Merchandise,82.84
P03263,Jerseys,79.07
P03264,Jerseys,163.27
P03265,Footwear,49.18
P03266,Footwear,137.89
P03267,Accessories,17.08
P03268,Accessories,16.18
P03269,Accessories,33.02
P03270,Training Gear,149.44
P03271,Footwear,154.99
P03272,Training Gear,110.5
P03273,Fan Merchandise,33.73
P03274,Fan Merchandise,64.82
P03275,Accessories,78.16
P03276,Footwear,123.1
P03277,Training Gear,114.93
P03278,Fan Merchandise,75.3
P03279,Training Gear,154.37
P03280,Jerseys,199.51
P03281,Accessories,58.83
P03282,Jerseys,59.75
P03283,Accessories,32.92
P03284,Fan Merchandise,26.37
P03285,Footwear,94.1
P03286,Footwear,104.89
P03287,Footwear,160.36
P03288,Footwear,134.62
P03289,Jerseys,149.21
P03290,Footwear,214.93
P03291,Jerseys,62.12
P03292,Fan Merchandise,13.05
P03293,Fan Merchandise,60.58
P03294,Jerseys,134.21
P03295,Footwear,126.89
P03296,Fan Merchandise,74.29
P03297,Jerseys,78.04
P03298,Jerseys,138.17
P03299,Accessories,103.19
P03300,Training Gear,81.31
P03301,Jerseys,139.09
P03302,Training Gear,27.94
P03303,Jerseys,105.63
P03304,Footwear,47.45
P03305,Footwear,143.03
P03306,Fan Merchandise,55.1
P03307,Accessories,105.08
P03308,Accessories,73.84
P03309,Training Gear,18.42
P03310,Accessories,93.32
P03311,Footwear,99.34
P03312,Fan Merchandise,64.14
P03313,Footwear,87.53
P03314,Accessories,86.02
P03315,Training Gear,149.7
P03316,Accessories,17.93
P03317,Jerseys,133.93
P03318,Accessories,64.04
P03319,Footwear,91.56
P03320,Jerseys,104.54
P03321,Accessories,77.62
P03322,Jerseys,97.43
P03323,Footwear,45.51
P03324,Accessories,86.92
P03325,Jerseys,145.65
P03326,Jerseys,91.32
P03327,Training Gear,154.54
P03328,Footwear,201.72
P03329,Footwear,213.59
P03330,Training Gear,90.74
P03331,Footwear,82.33
P03332,Training Gear,42.68
P03333,Fan Merchandise,81.24
P03334,Accessories,99.08
P03335,Jerseys,162.44
P03336,Jerseys,129.02
P03337,Training Gear,72.59
P03338,Footwear,166.62
P03339,Fan Merchandise,12.7
P03340,Training Gear,92.45
P03341,Fan Merchandise,61.54
P03342,Footwear,175.68
P03343,Fan Merchandise,44.93
P03344,Fan Merchandise,66.4
P03345,Footwear,57.25
P03346,Training Gear,51.12
P03347,Footwear,66.03
P03348,Training Gear,66.26
P03349,Footwear,101.95
P03350,Jerseys,109.22
P03351,Fan Merchandise,46.01
P03352,Footwear,118.54
P03353,Footwear,128.28
P03354,Footwear,175.47
P03355,Training Gear,38.17
P03356,Footwear,103.13
P03357,Accessories,10.01
P03358,Accessories,12.82
P03359,Accessories,70.64
P03360,Jerseys,182.02
P03361,Jerseys,99.36
P03362,Training Gear,75.07
P03363,Fan Merchandise,27.32
P03364,Training Gear,38.28
P03365,Fan Merchandise,76.54
P03366,Training Gear,99.24
P03367,Training Gear,118.09
P03368,Accessories,98.19
P03369,Training Gear,101.55
P03370,Footwear,72.45
P03371,Footwear,168.4
P03372,Accessories,84.78
P03373,Accessories,51.39
P03374,Jerseys,144.44
P03375,Accessories,58.45
P03376,Accessories,43.3
P03377,Training Gear,113.48
P03378,Jerseys,90.88
P03379,Jerseys,102.48
P03380,Fan Merchandise,41.62
P03381,Fan Merchandise,56.87
P03382,Training Gear,139.01
P03383,Jerseys,144.16
P03384,Footwear,170.69
P03385,Training Gear,59.56
P03386,Footwear,145.73
P03387,Fan Merchandise,19.58
P03388,Jerseys,122.17
P03389,Jerseys,155.03
P03390,Training Gear,43.52
P03391,Jerseys,185.8
P03392,Footwear,115.09
P03393,Fan Merchandise,60.99
P03394,Footwear,124.58
P03395,Jerseys,161.18
P03396,Accessories,68.43
P03397,Jerseys,72.77
P03398,Accessories,102.47
P03399,Jerseys,150.71
P03400,Jerseys,123.45
P03401,Jerseys,153.11
P03402,Training Gear,55.05
P03403,Footwear,178.41
P03404,Training Gear,76.39
P03405,Jerseys,171.73
P03406,Jerseys,94.74
P03407,Fan Merchandise,69.69
P03408,Jerseys,186.47
P03409,Accessories,108.08
P03410,Training Gear,128.29
P03411,Training Gear,117.97
P03412,Accessories,61.99
P03413,Fan Merchandise,19.72
P03414,Jerseys,136.18
P03415,Fan Merchandise,53.12
P03416,Footwear,51.65
P03417,Footwear,164.31
P03418,Accessories,24.89
P03419,Footwear,147.39
P03420,Fan Merchandise,46.5
P03421,Footwear,197.51
P03422,Footwear,81.8
P03423,Fan Merchandise,24.5
P03424,Accessories,65.12
P03425,Training Gear,83.35
P03426,Jerseys,78.39
P03427,Footwear,150.47
P03428,Footwear,203.05
P03429,Accessories,84.03
P03430,Footwear,77.72
P03431,Fan Merchandise,29.4
P03432,Footwear,140.36
P03433,Training Gear,114.21
P03434,Accessories,107.9
P03435,Fan Merchandise,19.65
P03436,Footwear,138.34
P03437,Footwear,217.73
P03438,Jerseys,71.08
P03439,Accessories,107.26
P03440,Accessories,56.22
P03441,Jerseys,159.02
P03442,Jerseys,116.66
P03443,Training Gear,137.43
P03444,Jerseys,186.74
P03445,Footwear,70.0
P03446,Jerseys,163.35
P03447,Jerseys,58.01
P03448,Jerseys,95.14
P03449,Accessories,65.23
P03450,Accessories,70.32
P03451,Fan Merchandise,38.66
P03452,Footwear,88.68
P03453,Footwear,70.9
P03454,Fan Merchandise,29.5
P03455,Footwear,63.44
P03456,Jerseys,92.87
P03457,Accessories,92.13
P03458,Fan Merchandise,32.99
P03459,Footwear,203.38
P03460,Training Gear,52.82
P03461,Jerseys,126.33
P03462,Training Gear,41.79
P03463,Jerseys,57.48
P03464,Fan Merchandise,57.66
P03465,Jerseys,103.98
P03466,Training Gear,67.0
P03467,Accessories,50.78
P03468,Training Gear,128.44
P03469,Fan Merchandise,41.18
P03470,Accessories,18.64
P03471,Jerseys,95.42
P03472,Jerseys,138.54
P03473,Training Gear,159.08
P03474,Training Gear,38.33
P03475,Footwear,98.22
P03476,Footwear,127.41
P03477,Footwear,210.04
P03478,Footwear,59.52
P03479,Jerseys,170.1
P03480,Training Gear,120.66
P03481,Footwear,95.16
P03482,Training Gear,127.87
P03483,Training Gear,99.63
P03484,Jerseys,79.85
P03485,Accessories,38.57
P03486,Accessories,42.83
P03487,Footwear,98.15
P03488,Fan Merchandise,66.48
P03489,Accessories,76.03
P03490,Footwear,187.57
P03491,Training Gear,90.53
P03492,Jerseys,105.83
P03493,Footwear,52.2
P03494,Training Gear,130.8
P03495,Footwear,53.46
P03496,Footwear,94.26
P03497,Jerseys,151.99
P03498,Jerseys,165.8
P03499,Jerseys,64.93
P03500,Fan Merchandise,56.36
P03501,Jerseys,74.89
P03502,Accessories,85.72
P03503,Footwear,171.37
P03504,Jerseys,163.47
P03505,Training Gear,27.05
P03506,Fan Merchandise,52.84
P03507,Fan Merchandise,29.58
P03508,Jerseys,126.89
P03509,Accessories,108.94
P03510,Training Gear,30.85
P03511,Training Gear,102.36
P03512,Fan Merchandise,24.04
P03513,Accessories,61.01
P03514,Footwear,133.76
P03515,Footwear,122.12
P03516,Footwear,155.13
P03517,Jerseys,196.26
P03518,Footwear,184.94
P03519,Jerseys,193.99
P03520,Accessories,28.95
P03521,Accessories,109.32
P03522,Accessories,40.52
P03523,Jerseys,59.95
P03524,Accessories,53.62
P03525,Training Gear,52.96
P03526,Accessories,86.21
P03527,Training Gear,30.35
P03528,Jerseys,134.46
P03529,Accessories,38.94
P03530,Accessories,30.67
P03531,Fan Merchandise,75.92
P03532,Training Gear,91.2
P03533,Accessories,42.54
P03534,Fan Merchandise,66.47
P03535,Training Gear,139.15
P03536,Fan Merchandise,44.27
P03537,Footwear,72.78
P03538,Footwear,218.98
P03539,Training Gear,68.97
P03540,Fan Merchandise,27.0
P03541,Training Gear,32.67
P03542,Jerseys,72.96
P03543,Fan Merchandise,80.84
P03544,Fan Merchandise,81.11
P03545,Training Gear,90.13
P03546,Fan Merchandise,62.53
P03547,Footwear,189.88
P03548,Fan Merchandise,52.69
P03549,Accessories,76.7
P03550,Jerseys,195.21
P03551,Footwear,71.06
P03552,Training Gear,37.71
P03553,Footwear,175.55
P03554,Jerseys,156.98
P03555,Accessories,28.6
P03556,Training Gear,60.94
P03557,Fan Merchandise,62.02
P03558,Jerseys,126.68
P03559,Footwear,200.83
P03560,Jerseys,176.39
P03561,Jerseys,125.63
P03562,Fan Merchandise,60.68
P03563,Jerseys,148.3
P03564,Footwear,56.57
P03565,Training Gear,78.43
P03566,Footwear,119.18
P03567,Footwear,201.53
P03568,Accessories,98.53
P03569,Footwear,50.37
P03570,Footwear,192.13
P03571,Training Gear,104.86
P03572,Training Gear,20.3
P03573,Fan Merchandise,39.86
P03574,Fan Merchandise,76.83
P03575,Footwear,104.48
P03576,Training Gear,114.06
P03577,Accessories,66.57
P03578,Footwear,146.17
P03579,Jerseys,124.72
P03580,Accessories,58.23
P03581,Footwear,202.48
P03582,Jerseys,115.0
P03583,Jerseys,82.75
P03584,Accessories,51.97
P03585,Footwear,171.92
P03586,Accessories,57.52
P03587,Footwear,171.78
P03588,Accessories,33.98
P03589,Jerseys,139.5
P03590,Jerseys,180.33
P03591,Accessories,62.93
P03592,Fan Merchandise,58.49
P03593,Footwear,162.19
P03594,Accessories,83.97
P03595,Fan Merchandise,37.57
P03596,Footwear,152.83
P03597,Accessories,51.62
P03598,Accessories,49.1
P03599,Training Gear,85.48
P03600,Jerseys,114.13
P03601,Training Gear,21.67
P03602,Fan Merchandise,66.17
P03603,Accessories,68.43
P03604,Jerseys,74.95
P03605,Accessories,36.13
P03606,Footwear,149.99
P03607,Jerseys,130.11
P03608,Jerseys,159.9
P03609,Fan Merchandise,47.71
P03610,Fan Merchandise,73.66
P03611,Training Gear,29.0
P03612,Jerseys,143.91
P03613,Training Gear,70.76
P03614,Training Gear,61.57
P03615,Training Gear,152.0
P03616,Fan Merchandise,75.06
P03617,Jerseys,81.64
P03618,Training Gear,26.16
P03619,Accessories,96.73
P03620,Fan Merchandise,24.36
P03621,Footwear,207.09
P03622,Footwear,89.92
P03623,Jerseys,114.69
P03624,Accessories,14.5
P03625,Jerseys,132.94
P03626,Training Gear,44.8
P03627,Footwear,117.59
P03628,Footwear,205.49
P03629,Jerseys,91.62
P03630,Footwear,154.29
P03631,Jerseys,84.29
P03632,Fan Merchandise,56.52
P03633,Training Gear,59.06
P03634,Footwear,162.68
P03635,Jerseys,166.74
P03636,Fan Merchandise,76.29
P03637,Jerseys,188.2
P03638,Fan Merchandise,29.62
P03639,Accessories,22.9
P03640,Training Gear,24.89
P03641,Footwear,169.66
P03642,Training Gear,44.54
P03643,Training Gear,131.62
P03644,Footwear,213.67
P03645,Accessories,24.8
P03646,Jerseys,96.08
P03647,Jerseys,130.99
P03648,Training Gear,79.14
P03649,Footwear,116.67
P03650,Jerseys,86.48
P03651,Footwear,200.06
P03652,Accessories,78.16
P03653,Training Gear,39.85
P03654,Accessories,10.44
P03655,Fan Merchandise,67.68
P03656,Footwear,42.85
P03657,Fan Merchandise,76.27
P03658,Jerseys,131.77
P03659,Accessories,103.01
P03660,Accessories,87.19
P03661,Training Gear,145.0
P03662,Fan Merchandise,66.3
P03663,Fan Merchandise,54.09
P03664,Jerseys,80.09
P03665,Footwear,170.98
P03666,Accessories,69.23
P03667,Fan Merchandise,45.19
P03668,Fan Merchandise,52.78
P03669,Accessories,33.23
P03670,Jerseys,113.64
P03671,Jerseys,73.01
P03672,Footwear,113.76
P03673,Fan Merchandise,46.09
P03674,Training Gear,139.8
P03675,Accessories,62.72
P03676,Fan Merchandise,78.35
P03677,Fan Merchandise,82.66
P03678,Footwear,48.82
P03679,Footwear,147.49
P03680,Footwear,93.86
P03681,Training Gear,138.89
P03682,Footwear,128.93
P03683,Accessories,17.81
P03684,Jerseys,86.18
P03685,Fan Merchandise,61.19
P03686,Jerseys,66.54
P03687,Training Gear,71.83
P03688,Jerseys,181.39
P03689,Training Gear,22.15
P03690,Accessories,79.62
P03691,Jerseys,152.95
P03692,Fan Merchandise,35.41
P03693,Accessories,21.27
P03694,Footwear,58.43
P03695,Fan Merchandise,82.75
P03696,Accessories,77.69
P03697,Accessories,47.6
P03698,Fan Merchandise,72.85
P03699,Fan Merchandise,19.54
P03700,Jerseys,73.4
P03701,Jerseys,83.65
P03702,Jerseys,165.72
P03703,Accessories,50.89
P03704,Jerseys,148.17
P03705,Footwear,81.84
P03706,Fan Merchandise,68.74
P03707,Footwear,184.3
P03708,Footwear,114.39
P03709,Training Gear,47.72
P03710,Fan Merchandise,57.99
P03711,Fan Merchandise,30.7
P03712,Jerseys,76.5
P03713,Accessories,71.58
P03714,Training Gear,90.83
P03715,Jerseys,168.6
P03716,Footwear,92.62
P03717,Footwear,80.55
P03718,Training Gear,108.95
P03719,Jerseys,156.65
P03720,Accessories,51.34
P03721,Accessories,54.24
P03722,Training Gear,35.54
P03723,Jerseys,123.07
P03724,Accessories,106.13
P03725,Training Gear,34.15
P03726,Footwear,142.23
P03727,Accessories,11.84
P03728,Footwear,98.57
P03729,Jerseys,165.37
P03730,Footwear,142.09
P03731,Jerseys,66.76
P03732,Footwear,121.33
P03733,Fan Merchandise,17.77
P03734,Accessories,47.35
P03735,Jerseys,166.5
P03736,Fan Merchandise,30.85
P03737,Training Gear,82.38
P03738,Jerseys,127.55
P03739,Footwear,193.59
P03740,Footwear,61.87
P03741,Training Gear,96.16
P03742,Training Gear,22.37
P03743,Accessories,19.33
P03744,Footwear,79.73
P03745,Accessories,81.97
P03746,Fan Merchandise,15.0
P03747,Jerseys,192.04
P03748,Footwear,116.98
P03749,Jerseys,176.6
P03750,Fan Merchandise,28.2
P03751,Training Gear,65.97
P03752,Footwear,170.86
P03753,Training Gear,71.85
P03754,Accessories,60.75
P03755,Fan Merchandise,71.08
P03756,Training Gear,110.46
P03757,Accessories,93.59
P03758,Footwear,55.57
P03759,Jerseys,143.17
P03760,Fan Merchandise,55.89
P03761,Accessories,70.71
P03762,Jerseys,140.38
P03763,Accessories,82.38
P03764,Jerseys,177.39
P03765,Jerseys,88.29
P03766,Training Gear,32.85
P03767,Jerseys,65.73
P03768,Jerseys,77.97
P03769,Jerseys,150.11
P03770,Training Gear,77.14
P03771,Footwear,102.91
P03772,Footwear,203.79
P03773,Jerseys,185.53
P03774,Footwear,137.0
P03775,Footwear,122.53
P03776,Footwear,88.68
P03777,Footwear,122.78
P03778,Fan Merchandise,42.0
P03779,Footwear,41.25
P03780,Jerseys,164.99
P03781,Fan Merchandise,44.02
P03782,Footwear,80.11
P03783,Footwear,159.93
P03784,Training Gear,81.57
P03785,Accessories,41.37
P03786,Fan Merchandise,28.85
P03787,Accessories,15.91
P03788,Training Gear,89.43
P03789,Footwear,107.58
P03790,Footwear,47.26
P03791,Fan Merchandise,71.31
P03792,Footwear,185.49
P03793,Accessories,59.0
P03794,Footwear,191.0
P03795,Jerseys,124.75
P03796,Fan Merchandise,24.33
P03797,Accessories,61.76
P03798,Accessories,41.26
P03799,Footwear,121.43
P03800,Jerseys,195.75
P03801,Fan Merchandise,37.95
P03802,Footwear,78.86
P03803,Accessories,22.86
P03804,Accessories,98.39
P03805,Jerseys,57.17
P03806,Jerseys,186.58
P03807,Fan Merchandise,16.51
P03808,Jerseys,164.14
P03809,Footwear,92.86
P03810,Training Gear,53.49
P03811,Footwear,72.39
P03812,Fan Merchandise,21.82
P03813,Footwear,51.92
P03814,Jerseys,77.48
P03815,Accessories,68.85
P03816,Footwear,142.54
P03817,Fan Merchandise,32.52
P03818,Jerseys,153.58
P03819,Accessories,86.96
P03820,Fan Merchandise,83.55
P03821,Accessories,53.98
P03822,Accessories,47.46
P03823,Jerseys,196.11
P03824,Footwear,209.59
P03825,Training Gear,149.63
P03826,Accessories,70.88
P03827,Accessories,71.77
P03828,Accessories,102.8
P03829,Jerseys,124.57
P03830,Footwear,78.43
P03831,Footwear,217.35
P03832,Jerseys,177.1
P03833,Jerseys,63.13
P03834,Footwear,60.24
P03835,Accessories,98.21
P03836,Accessories,40.11
P03837,Jerseys,155.98
P03838,Fan Merchandise,20.6
P03839,Accessories,27.05
P03840,Footwear,174.53
P03841,Fan Merchandise,83.49
P03842,Accessories,60.22
P03843,Accessories,14.29
P03844,Training Gear,51.27
P03845,Footwear,78.29
P03846,Accessories,103.53
P03847,Jerseys,115.78
P03848,Footwear,210.58
P03849,Jerseys,179.64
P03850,Jerseys,120.37
P03851,Footwear,44.47
P03852,Accessories,107.3
P03853,Jerseys,56.46
P03854,Jerseys,179.14
P03855,Footwear,114.38
P03856,Jerseys,98.69
P03857,Accessories,50.83
P03858,Accessories,45.69
P03859,Fan Merchandise,62.31
P03860,Training Gear,99.33
P03861,Footwear,86.24
P03862,Jerseys,131.49
P03863,Training Gear,75.5
P03864,Accessories,102.06
P03865,Training Gear,144.72
P03866,Fan Merchandise,57.07
P03867,Fan Merchandise,82.47
P03868,Footwear,107.52
P03869,Jerseys,67.76
P03870,Accessories,14.77
P03871,Accessories,93.34
P03872,Fan Merchandise,39.99
P03873,Training Gear,140.16
P03874,Footwear,122.57
P03875,Jerseys,56.62
P03876,Training Gear,93.07
P03877,Training Gear,102.43
P03878,Fan Merchandise,44.96
P03879,Accessories,93.8
P03880,Training Gear,109.45
P03881,Jerseys,107.89
P03882,Footwear,169.42
P03883,Footwear,97.53
P03884,Jerseys,176.59
P03885,Fan Merchandise,32.45
P03886,Accessories,76.66
P03887,Accessories,51.51
P03888,Jerseys,69.67
P03889,Fan Merchandise,57.97
P03890,Footwear,108.95
P03891,Accessories,73.43
P03892,Footwear,137.18
P03893,Accessories,14.16
P03894,Jerseys,84.72
P03895,Accessories,80.04
P03896,Accessories,56.77
P03897,Training Gear,84.24
P03898,Training Gear,18.34
P03899,Jerseys,98.91
P03900,Footwear,160.5
P03901,Footwear,199.66
P03902,Footwear,143.32
P03903,Jerseys,133.39
P03904,Training Gear,84.78
P03905,Training Gear,114.34
P03906,Jerseys,170.73
P03907,Fan Merchandise,28.11
P03908,Training Gear,119.38
P03909,Jerseys,90.36
P03910,Training Gear,22.51
P03911,Training Gear,28.6
P03912,Training Gear,24.61
P03913,Fan Merchandise,32.45
P03914,Jerseys,73.44
P03915,Jerseys,67.35
P03916,Training Gear,38.96
P03917,Jerseys,60.54
P03918,Jerseys,104.81
P03919,Jerseys,174.31
P03920,Accessories,65.38
P03921,Footwear,51.69
P03922,Fan Merchandise,39.37
P03923,Accessories,52.98
P03924,Jerseys,80.0
P03925,Jerseys,109.09
P03926,Accessories,43.68
P03927,Fan Merchandise,48.05
P03928,Training Gear,117.02
P03929,Training Gear,85.99
P03930,Accessories,17.4
P03931,Training Gear,25.84
P03932,Accessories,98.8
P03933,Accessories,79.48
P03934,Fan Merchandise,59.97
P03935,Jerseys,187.41
P03936,Accessories,64.15
P03937,Fan Merchandise,17.38
P03938,Jerseys,158.59
P03939,Fan Merchandise,23.85
P03940,Jerseys,151.6
P03941,Accessories,50.07
P03942,Training Gear,22.01
P03943,Footwear,50.0
P03944,Jerseys,111.93
P03945,Accessories,69.45
P03946,Footwear,70.76
P03947,Footwear,59.21
P03948,Fan Merchandise,39.46
P03949,Footwear,184.75
P03950,Accessories,88.4
P03951,Footwear,163.15
P03952,Footwear,116.56
P03953,Jerseys,119.08
P03954,Training Gear,50.08
P03955,Accessories,23.71
