CustomerID,CustomerSegment,Team_Affiliation,CustomerLifetimeValue
16603,Loyal Fan,Bulls,1338.88
16604,Loyal Fan,Tigers,2927.28
16605,Online Shopper,Lions,1625.38
16606,Loyal Fan,Tigers,951.21
16607,Online Shopper,Eagles,2427.08
16608,Loyal Fan,Tigers,3089.1
16609,Loyal Fan,Warriors,3927.35
16610,Loyal Fan,Eagles,3802.58
16611,Online Shopper,Warriors,1877.47
16612,Loyal Fan,Lions,2995.27
16613,Casual Fan,Bulls,673.31
16614,Loyal Fan,Warriors,3643.09
16615,Season Ticket Holder,Tigers,5869.66
16616,Loyal Fan,Tigers,1841.76
16617,Casual Fan,Lions,113.29
16618,Online Shopper,Sharks,1883.41
16619,Loyal Fan,Warriors,2481.39
16620,Loyal Fan,Warriors,3398.01
16621,Online Shopper,Tigers,804.91
16622,Loyal Fan,Bulls,3409.28
16623,Loyal Fan,Sharks,848.91
16624,Casual Fan,Lions,922.24
16625,Loyal Fan,Tigers,2069.93
16626,Season Ticket Holder,Lions,4320.64
16627,Casual Fan,Bulls,706.61
16628,Casual Fan,Warriors,413.03
16629,Loyal Fan,Tigers,1386.96
16630,Online Shopper,Sharks,2473.79
16631,Online Shopper,Tigers,914.95
16632,Loyal Fan,Warriors,3158.31
16633,Online Shopper,Sharks,2220.67
16634,Casual Fan,Bulls,146.76
16635,Online Shopper,Sharks,2678.9
16636,Loyal Fan,Sharks,3325.94
16637,Loyal Fan,Warriors,3347.42
16638,Online Shopper,Eagles,2484.82
16639,Online Shopper,Eagles,1872.89
16640,Casual Fan,Warriors,1490.73
16641,Loyal Fan,Lions,1373.29
16642,Online Shopper,Bulls,495.31
16643,Loyal Fan,Bulls,3053.34
16644,Casual Fan,Bulls,511.51
16645,Casual Fan,Tigers,951.53
16646,Loyal Fan,Lions,2053.45
16647,Loyal Fan,Lions,1867.28
16648,Loyal Fan,Tigers,3658.4
16649,Season Ticket Holder,Lions,2994.3
16650,Casual Fan,Sharks,364.58
16651,Online Shopper,Warriors,2103.17
16652,Season Ticket Holder,Bulls,7478.21
16653,Online Shopper,Sharks,2546.98
16654,Casual Fan,Eagles,423.61
16655,Casual Fan,Bulls,1334.96
16656,Casual Fan,Sharks,953.37
16657,Casual Fan,Bulls,1252.51
16658,Season Ticket Holder,Eagles,2479.65
16659,Online Shopper,Tigers,1263.61
16660,Casual Fan,Tigers,834.81
16661,Casual Fan,Tigers,907.74
16662,Online Shopper,Lions,567.49
16663,Loyal Fan,Tigers,2523.71
16664,Online Shopper,Tigers,2096.81
16665,Loyal Fan,Lions,1957.1
16666,Online Shopper,Bulls,1652.0
16667,Online Shopper,Tigers,1089.93
16668,Casual Fan,Bulls,1318.7
16669,Loyal Fan,Sharks,2717.46
16670,Online Shopper,Sharks,1788.44
16671,Casual Fan,Lions,1422.1
16672,Casual Fan,Sharks,1030.9
16673,Casual Fan,Sharks,491.75
16674,Casual Fan,Warriors,998.45
16675,Online Shopper,Lions,2896.38
16676,Loyal Fan,Bulls,875.39
16677,Casual Fan,Lions,977.23
16678,Online Shopper,Lions,723.45
16679,Loyal Fan,Tigers,3412.67
16680,Casual Fan,Warriors,996.96
16681,Online Shopper,Bulls,2829.87
16682,Online Shopper,Lions,2107.86
16683,Casual Fan,Warriors,124.11
16684,Online Shopper,Warriors,1677.96
16685,Loyal Fan,Sharks,3691.74
16686,Casual Fan,Warriors,425.22
16687,Season Ticket Holder,Warriors,2580.27
16688,Online Shopper,Warriors,2243.7
16689,Casual Fan,Warriors,803.51
16690,Casual Fan,Eagles,166.63
16691,Casual Fan,Eagles,491.88
16692,Loyal Fan,Lions,1845.6
16693,Online Shopper,Sharks,2103.23
16694,Online Shopper,Eagles,1573.32
16695,Casual Fan,Sharks,782.07
16696,Loyal Fan,Sharks,3381.13
16697,Casual Fan,Lions,489.78
16698,Loyal Fan,Bulls,2952.23
16699,Online Shopper,Warriors,1292.4
16700,Casual Fan,Tigers,685.72
16701,Loyal Fan,Sharks,2578.89
16702,Casual Fan,Sharks,1073.91
16703,Season Ticket Holder,Lions,8616.37
16704,Loyal Fan,Bulls,1660.84
16705,Casual Fan,Eagles,245.24
16706,Casual Fan,Sharks,700.31
16707,Loyal Fan,Bulls,2549.49
16708,Casual Fan,Sharks,419.21
16709,Casual Fan,Sharks,1346.69
16710,Loyal Fan,Bulls,3356.31
16711,Loyal Fan,Eagles,2379.72
16712,Online Shopper,Sharks,1515.17
16713,Casual Fan,Tigers,157.04
16714,Casual Fan,Lions,851.65
16715,Casual Fan,Bulls,934.05
16716,Online Shopper,Tigers,2707.41
16717,Online Shopper,Warriors,1652.96
16718,Online Shopper,Warriors,724.92
16719,Casual Fan,Eagles,352.08
16720,Casual Fan,Sharks,323.81
16721,Casual Fan,Tigers,1413.95
16722,Casual Fan,Eagles,1210.74
16723,Casual Fan,Tigers,1254.67
16724,Loyal Fan,Bulls,3489.39
16725,Casual Fan,Lions,233.89
16726,Casual Fan,Tigers,1083.05
16727,Loyal Fan,Sharks,3053.88
16728,Loyal Fan,Warriors,1519.43
16729,Online Shopper,Bulls,1624.8
16730,Casual Fan,Lions,1027.4
16731,Online Shopper,Eagles,2722.81
16732,Casual Fan,Tigers,254.6
16733,Online Shopper,Bulls,2708.92
16734,Online Shopper,Warriors,2790.52
16735,Loyal Fan,Warriors,3755.55
16736,Season Ticket Holder,Eagles,2033.84
16737,Loyal Fan,Bulls,1507.2
16738,Casual Fan,Lions,1067.74
16739,Online Shopper,Lions,1168.7
16740,Casual Fan,Eagles,185.52
16741,Casual Fan,Warriors,1168.12
16742,Casual Fan,Warriors,140.03
16743,Loyal Fan,Eagles,2227.27
16744,Loyal Fan,Bulls,3832.24
16745,Loyal Fan,Eagles,2208.75
16746,Loyal Fan,Sharks,3718.04
16747,Casual Fan,Warriors,672.61
16748,Casual Fan,Tigers,585.36
16749,Casual Fan,Tigers,250.34
16750,Online Shopper,Sharks,1266.85
16751,Loyal Fan,Eagles,1878.36
16752,Loyal Fan,Sharks,3508.96
16753,Online Shopper,Sharks,2783.77
16754,Season Ticket Holder,Tigers,2153.51
16755,Casual Fan,Sharks,237.56
16756,Loyal Fan,Warriors,2858.33
16757,Online Shopper,Sharks,1608.81
16758,Online Shopper,Lions,1101.57
16759,Casual Fan,Sharks,463.87
16760,Loyal Fan,Warriors,1518.96
16761,Loyal Fan,Warriors,2481.44
16762,Casual Fan,Lions,124.47
16763,Season Ticket Holder,Bulls,7172.19
16764,Online Shopper,Warriors,1111.05
16765,Casual Fan,Bulls,697.56
16766,Casual Fan,Bulls,837.87
16767,Online Shopper,Bulls,870.67
16768,Casual Fan,Lions,1337.18
16769,Online Shopper,Warriors,2141.65
16770,Casual Fan,Bulls,1318.41
16771,Casual Fan,Eagles,765.63
16772,Casual Fan,Warriors,705.44
16773,Casual Fan,Warriors,432.0
16774,Season Ticket Holder,Sharks,5813.88
16775,Casual Fan,Eagles,930.43
16776,Casual Fan,Eagles,687.89
16777,Casual Fan,Eagles,303.54
16778,Casual Fan,Warriors,482.35
16779,Casual Fan,Bulls,119.95
16780,Online Shopper,Warriors,1161.67
16781,Casual Fan,Eagles,913.06
16782,Casual Fan,Bulls,1438.0
16783,Casual Fan,Bulls,349.06
16784,Loyal Fan,Bulls,977.49
16785,Online Shopper,Eagles,1100.04
16786,Casual Fan,Eagles,319.52
16787,Casual Fan,Eagles,1073.73
16788,Online Shopper,Bulls,315.52
16789,Online Shopper,Eagles,2948.34
16790,Online Shopper,Tigers,2610.3
16791,Casual Fan,Lions,786.94
16792,Casual Fan,Eagles,1389.32
16793,Online Shopper,Tigers,1995.76
16794,Casual Fan,Tigers,1491.27
16795,Casual Fan,Warriors,489.63
16796,Casual Fan,Eagles,1495.67
16797,Online Shopper,Bulls,786.67
16798,Loyal Fan,Sharks,1930.94
16799,Casual Fan,Bulls,1409.45
16800,Loyal Fan,Tigers,1985.74
16801,Casual Fan,Tigers,393.77
16802,Online Shopper,Eagles,460.62
16803,Casual Fan,Tigers,308.54
16804,Casual Fan,Lions,597.31
16805,Online Shopper,Eagles,1437.33
16806,Online Shopper,Sharks,1764.62
16807,Casual Fan,Warriors,1239.02
16808,Season Ticket Holder,Warriors,2093.9
16809,Casual Fan,Tigers,1277.56
16810,Online Shopper,Lions,1858.57
16811,Loyal Fan,Tigers,3220.73
16812,Loyal Fan,Bulls,3222.33
16813,Casual Fan,Bulls,1364.48
16814,Loyal Fan,Eagles,1098.82
16815,Casual Fan,Lions,900.12
16816,Loyal Fan,Bulls,3708.89
16817,Casual Fan,Warriors,1106.89
16818,Loyal Fan,Lions,1109.07
16819,Loyal Fan,Sharks,2764.69
16820,Season Ticket Holder,Warriors,7599.17
16821,Online Shopper,Sharks,1042.13
16822,Season Ticket Holder,Sharks,6427.45
16823,Casual Fan,Warriors,1276.58
16824,Loyal Fan,Sharks,2476.37
16825,Casual Fan,Sharks,371.86
16826,Casual Fan,Eagles,869.55
16827,Loyal Fan,Warriors,2681.61
16828,Online Shopper,Lions,1387.7
16829,Casual Fan,Sharks,1051.46
16830,Online Shopper,Tigers,1470.0
16831,Casual Fan,Warriors,1328.37
16832,Casual Fan,Eagles,1208.28
16833,Loyal Fan,Lions,3375.27
16834,Season Ticket Holder,Eagles,5682.54
16835,Casual Fan,Lions,374.89
16836,Loyal Fan,Lions,3118.15
16837,Loyal Fan,Eagles,1020.55
16838,Casual Fan,Eagles,824.6
16839,Season Ticket Holder,Bulls,2370.85
16840,Online Shopper,Tigers,1726.73
16841,Online Shopper,Tigers,2151.99
16842,Season Ticket Holder,Eagles,4934.39
16843,Online Shopper,Tigers,1425.64
16844,Casual Fan,Sharks,271.91
16845,Casual Fan,Lions,522.59
16846,Loyal Fan,Lions,2221.68
16847,Loyal Fan,Tigers,3563.4
16848,Casual Fan,Sharks,1357.17
16849,Loyal Fan,Eagles,3851.46
16850,Season Ticket Holder,Sharks,2701.85
16851,Season Ticket Holder,Bulls,4073.48
16852,Casual Fan,Eagles,748.08
16853,Online Shopper,Warriors,2032.71
16854,Casual Fan,Tigers,1083.92
16855,Loyal Fan,Tigers,3315.25
16856,Casual Fan,Sharks,794.22
16857,Loyal Fan,Warriors,2581.07
16858,Casual Fan,Sharks,1444.8
16859,Loyal Fan,Eagles,1568.09
16860,Loyal Fan,Tigers,3372.03
16861,Loyal Fan,Lions,3077.82
16862,Season Ticket Holder,Sharks,2980.63
16863,Loyal Fan,Warriors,3764.77
16864,Casual Fan,Sharks,1297.5
16865,Casual Fan,Bulls,1191.31
16866,Casual Fan,Eagles,277.48
16867,Casual Fan,Sharks,295.54
16868,Loyal Fan,Tigers,2986.24
16869,Casual Fan,Warriors,250.18
16870,Casual Fan,Lions,258.64
16871,Online Shopper,Eagles,1380.75
16872,Casual Fan,Lions,107.53
16873,Casual Fan,Bulls,1110.08
16874,Casual Fan,Bulls,856.29
16875,Loyal Fan,Bulls,1050.16
16876,Casual Fan,Warriors,861.02
16877,Loyal Fan,Warriors,973.08
16878,Casual Fan,Eagles,198.97
16879,Online Shopper,Tigers,1610.76
16880,Loyal Fan,Tigers,2399.43
16881,Loyal Fan,Warriors,1884.78
16882,Online Shopper,Warriors,1978.78
16883,Casual Fan,Sharks,642.3
16884,Online Shopper,Warriors,1884.79
16885,Season Ticket Holder,Lions,4448.49
16886,Season Ticket Holder,Warriors,7004.77
16887,Casual Fan,Eagles,911.0
16888,Loyal Fan,Sharks,1312.14
16889,Casual Fan,Bulls,1060.78
16890,Casual Fan,Warriors,1197.51
16891,Casual Fan,Bulls,192.22
16892,Casual Fan,Sharks,953.94
16893,Loyal Fan,Bulls,3329.37
16894,Loyal Fan,Eagles,1166.89
16895,Loyal Fan,Tigers,3685.29
16896,Loyal Fan,Warriors,2127.36
16897,Season Ticket Holder,Bulls,7164.88
16898,Loyal Fan,Eagles,3676.96
16899,Casual Fan,Bulls,1485.49
16900,Season Ticket Holder,Lions,6087.48
16901,Casual Fan,Bulls,1085.98
16902,Casual Fan,Tigers,452.38
16903,Online Shopper,Lions,1083.13
16904,Casual Fan,Tigers,1291.08
16905,Casual Fan,Eagles,657.54
16906,Online Shopper,Bulls,2520.57
16907,Online Shopper,Warriors,436.61
16908,Online Shopper,Sharks,889.28
16909,Season Ticket Holder,Lions,3190.66
16910,Casual Fan,Eagles,837.89
16911,Online Shopper,Bulls,517.43
16912,Casual Fan,Sharks,581.42
16913,Online Shopper,Eagles,2962.86
16914,Online Shopper,Warriors,2444.39
16915,Online Shopper,Lions,2353.6
16916,Online Shopper,Sharks,664.81
16917,Casual Fan,Sharks,610.38
16918,Online Shopper,Tigers,2137.59
16919,Loyal Fan,Eagles,869.2
16920,Casual Fan,Sharks,707.57
16921,Online Shopper,Sharks,2807.19
16922,Online Shopper,Bulls,522.32
16923,Casual Fan,Eagles,1368.76
16924,Casual Fan,Bulls,372.33
16925,Casual Fan,Tigers,364.75
16926,Loyal Fan,Lions,1425.4
16927,Loyal Fan,Lions,3780.02
16928,Season Ticket Holder,Warriors,6226.21
16929,Casual Fan,Eagles,1151.1
16930,Season Ticket Holder,Tigers,4564.85
16931,Loyal Fan,Sharks,3594.4
16932,Online Shopper,Eagles,1871.23
16933,Casual Fan,Tigers,939.77
16934,Online Shopper,Bulls,2331.27
16935,Casual Fan,Eagles,1183.1
16936,Online Shopper,Bulls,2141.03
16937,Season Ticket Holder,Warriors,2832.37
16938,Casual Fan,Eagles,1313.42
16939,Loyal Fan,Warriors,1634.88
16940,Loyal Fan,Eagles,3987.82
16941,Online Shopper,Warriors,1340.87
16942,Casual Fan,Bulls,268.0
16943,Casual Fan,Eagles,542.52
16944,Casual Fan,Bulls,902.95
16945,Casual Fan,Eagles,648.02
16946,Online Shopper,Sharks,2537.44
16947,Online Shopper,Sharks,2141.96
16948,Online Shopper,Sharks,876.32
16949,Online Shopper,Warriors,1754.9
16950,Online Shopper,Sharks,2426.34
16951,Casual Fan,Bulls,1347.73
16952,Season Ticket Holder,Sharks,4764.61
16953,Loyal Fan,Eagles,3758.29
16954,Casual Fan,Sharks,150.36
16955,Online Shopper,Tigers,2127.07
16956,Casual Fan,Tigers,1194.78
16957,Loyal Fan,Eagles,2160.45
16958,Casual Fan,Eagles,115.36
16959,Casual Fan,Eagles,1061.85
16960,Season Ticket Holder,Tigers,4397.95
16961,Casual Fan,Lions,312.54
16962,Loyal Fan,Lions,1302.75
16963,Casual Fan,Bulls,1176.83
16964,Casual Fan,Lions,362.35
16965,Loyal Fan,Bulls,2349.11
16966,Casual Fan,Sharks,1458.55
16967,Casual Fan,Tigers,1162.35
16968,Loyal Fan,Eagles,2551.02
16969,Casual Fan,Eagles,839.59
16970,Casual Fan,Warriors,334.26
16971,Online Shopper,Eagles,1505.34
16972,Casual Fan,Lions,302.86
16973,Loyal Fan,Sharks,1067.46
16974,Season Ticket Holder,Tigers,2763.96
16975,Casual Fan,Tigers,949.26
16976,Loyal Fan,Tigers,1419.37
16977,Online Shopper,Bulls,703.23
16978,Loyal Fan,Warriors,3574.82
16979,Online Shopper,Sharks,629.44
16980,Online Shopper,Eagles,2205.21
16981,Season Ticket Holder,Tigers,4919.0
16982,Season Ticket Holder,Sharks,6053.56
16983,Loyal Fan,Eagles,874.74
16984,Online Shopper,Sharks,300.05
16985,Casual Fan,Eagles,1244.15
16986,Casual Fan,Sharks,765.62
16987,Casual Fan,Tigers,199.83
16988,Loyal Fan,Warriors,1899.06
16989,Loyal Fan,Bulls,2420.33
16990,Loyal Fan,Eagles,1233.58
16991,Loyal Fan,Tigers,2548.28
16992,Loyal Fan,Bulls,2492.0
16993,Season Ticket Holder,Tigers,6219.85
16994,Casual Fan,Sharks,1234.37
16995,Online Shopper,Bulls,1414.5
16996,Online Shopper,Tigers,2699.11
16997,Online Shopper,Warriors,1581.62
16998,Casual Fan,Lions,740.01
16999,Online Shopper,Bulls,2070.35
17000,Online Shopper,Bulls,1967.31
17001,Online Shopper,Eagles,330.87
17002,Season Ticket Holder,Lions,8877.01
17003,Casual Fan,Eagles,1419.77
17004,Casual Fan,Lions,493.8
17005,Online Shopper,Tigers,1808.18
17006,Casual Fan,Bulls,1178.68
17007,Online Shopper,Eagles,2785.26
17008,Loyal Fan,Lions,2674.9
17009,Loyal Fan,Eagles,860.61
17010,Casual Fan,Tigers,1052.95
17011,Loyal Fan,Warriors,1097.85
17012,Season Ticket Holder,Warriors,6698.24
17013,Loyal Fan,Warriors,2679.77
17014,Online Shopper,Bulls,2029.81
17015,Loyal Fan,Bulls,1405.62
17016,Season Ticket Holder,Sharks,5455.27
17017,Casual Fan,Tigers,965.14
17018,Loyal Fan,Tigers,1760.94
17019,Loyal Fan,Lions,1381.19
17020,Casual Fan,Warriors,411.75
17021,Season Ticket Holder,Eagles,8006.12
17022,Season Ticket Holder,Warriors,5251.8
17023,Casual Fan,Warriors,1025.5
17024,Casual Fan,Tigers,820.84
17025,Loyal Fan,Tigers,3469.21
17026,Casual Fan,Lions,811.89
17027,Casual Fan,Warriors,230.66
17028,Loyal Fan,Sharks,1433.55
17029,Casual Fan,Tigers,118.57
17030,Online Shopper,Warriors,2545.12
17031,Loyal Fan,Eagles,2922.47
17032,Loyal Fan,Bulls,3229.45
17033,Loyal Fan,Bulls,3088.06
17034,Loyal Fan,Tigers,3438.34
17035,Loyal Fan,Lions,3958.3
17036,Casual Fan,Bulls,1014.86
17037,Loyal Fan,Bulls,1607.25
17038,Online Shopper,Warriors,573.75
17039,Online Shopper,Lions,1892.32
17040,Season Ticket Holder,Lions,7395.3
17041,Online Shopper,Sharks,1816.24
17042,Loyal Fan,Bulls,1771.38
17043,Loyal Fan,Lions,3103.15
17044,Loyal Fan,Sharks,2233.51
17045,Season Ticket Holder,Tigers,4006.12
17046,Season Ticket Holder,Tigers,7887.59
17047,Casual Fan,Lions,907.13
17048,Casual Fan,Sharks,496.83
17049,Casual Fan,Lions,560.05
17050,Loyal Fan,Tigers,2629.33
17051,Season Ticket Holder,Sharks,4960.47
17052,Loyal Fan,Eagles,1313.66
17053,Casual Fan,Tigers,954.66
17054,Casual Fan,Sharks,1064.75
17055,Loyal Fan,Warriors,800.35
17056,Casual Fan,Eagles,851.62
17057,Online Shopper,Tigers,1858.34
17058,Loyal Fan,Eagles,1862.6
17059,Casual Fan,Lions,574.22
17060,Casual Fan,Lions,544.72
17061,Loyal Fan,Lions,2225.05
17062,Loyal Fan,Lions,3398.21
17063,Loyal Fan,Eagles,2300.88
17064,Loyal Fan,Sharks,3979.68
17065,Casual Fan,Warriors,626.62
17066,Online Shopper,Sharks,2188.01
17067,Online Shopper,Eagles,1782.21
17068,Season Ticket Holder,Eagles,7336.02
17069,Casual Fan,Sharks,1343.71
17070,Online Shopper,Sharks,1681.54
17071,Online Shopper,Warriors,1635.09
17072,Loyal Fan,Warriors,3816.7
17073,Casual Fan,Lions,1407.12
17074,Casual Fan,Bulls,1495.8
17075,Online Shopper,Bulls,722.48
17076,Casual Fan,Sharks,105.0
17077,Loyal Fan,Lions,2199.39
17078,Season Ticket Holder,Eagles,7133.38
17079,Loyal Fan,Lions,1033.14
17080,Season Ticket Holder,Eagles,4615.21
17081,Online Shopper,Tigers,1869.94
17082,Online Shopper,Tigers,873.88
17083,Online Shopper,Lions,2274.08
17084,Loyal Fan,Sharks,1534.52
17085,Casual Fan,Bulls,1276.94
17086,Online Shopper,Bulls,1240.34
17087,Online Shopper,Eagles,1916.35
17088,Loyal Fan,Tigers,2541.29
17089,Loyal Fan,Lions,1748.63
17090,Casual Fan,Bulls,714.7
17091,Casual Fan,Eagles,1284.36
17092,Casual Fan,Eagles,867.68
17093,Online Shopper,Eagles,450.08
17094,Online Shopper,Lions,2225.19
17095,Online Shopper,Lions,792.62
17096,Loyal Fan,Bulls,2355.4
17097,Casual Fan,Bulls,755.95
17098,Casual Fan,Warriors,781.08
17099,Loyal Fan,Warriors,899.24
17100,Loyal Fan,Lions,1671.64
17101,Casual Fan,Bulls,171.03
17102,Loyal Fan,Sharks,2127.86
17103,Casual Fan,Sharks,969.87
17104,Loyal Fan,Tigers,2893.04
17105,Loyal Fan,Bulls,1006.55
17106,Loyal Fan,Lions,1180.45
17107,Casual Fan,Tigers,1026.11
17108,Casual Fan,Sharks,843.66
17109,Casual Fan,Tigers,1266.78
17110,Loyal Fan,Eagles,1456.45
17111,Season Ticket Holder,Lions,2842.4
17112,Casual Fan,Bulls,606.83
17113,Online Shopper,Eagles,2020.08
17114,Casual Fan,Warriors,780.35
17115,Online Shopper,Warriors,566.2
17116,Online Shopper,Tigers,492.49
17117,Casual Fan,Warriors,1048.77
17118,Online Shopper,Eagles,1101.81
17119,Loyal Fan,Tigers,2942.34
17120,Online Shopper,Lions,1096.27
17121,Casual Fan,Warriors,540.71
17122,Loyal Fan,Tigers,1471.41
17123,Season Ticket Holder,Eagles,8886.02
17124,Online Shopper,Lions,343.39
17125,Loyal Fan,Sharks,1207.21
17126,Season Ticket Holder,Bulls,7854.03
17127,Casual Fan,Bulls,293.43
17128,Casual Fan,Warriors,492.98
17129,Online Shopper,Bulls,1009.52
17130,Casual Fan,Sharks,1075.78
17131,Casual Fan,Eagles,675.68
17132,Online Shopper,Bulls,2569.59
17133,Loyal Fan,Eagles,3191.77
17134,Casual Fan,Bulls,843.54
17135,Casual Fan,Eagles,448.69
17136,Online Shopper,Eagles,2439.53
17137,Loyal Fan,Sharks,3571.17
17138,Loyal Fan,Bulls,3476.1
17139,Online Shopper,Eagles,439.63
17140,Loyal Fan,Lions,3033.47
17141,Casual Fan,Warriors,1085.51
17142,Online Shopper,Eagles,2846.3
17143,Online Shopper,Warriors,1011.39
17144,Loyal Fan,Tigers,3316.31
17145,Online Shopper,Eagles,2160.56
17146,Online Shopper,Warriors,2672.56
17147,Casual Fan,Warriors,1070.63
17148,Online Shopper,Tigers,2601.63
17149,Online Shopper,Lions,1270.85
17150,Casual Fan,Eagles,320.67
17151,Casual Fan,Eagles,608.69
17152,Online Shopper,Sharks,2500.64
17153,Season Ticket Holder,Eagles,2921.55
17154,Casual Fan,Bulls,993.12
17155,Online Shopper,Tigers,2966.4
17156,Online Shopper,Warriors,2716.54
17157,Online Shopper,Sharks,2112.19
17158,Season Ticket Holder,Lions,7548.41
17159,Loyal Fan,Lions,1172.72
17160,Loyal Fan,Lions,2396.27
17161,Casual Fan,Warriors,844.68
17162,Casual Fan,Bulls,1195.77
17163,Casual Fan,Tigers,495.63
17164,Online Shopper,Eagles,587.51
17165,Season Ticket Holder,Tigers,6886.8
17166,Casual Fan,Warriors,789.63
17167,Online Shopper,Tigers,2574.19
17168,Loyal Fan,Bulls,2340.77
17169,Casual Fan,Tigers,1284.78
17170,Loyal Fan,Tigers,2425.07
17171,Casual Fan,Sharks,1195.78
17172,Casual Fan,Tigers,1109.04
17173,Online Shopper,Lions,1018.42
17174,Casual Fan,Eagles,533.16
17175,Casual Fan,Lions,1358.87
17176,Loyal Fan,Warriors,1539.22
17177,Loyal Fan,Tigers,3032.0
17178,Season Ticket Holder,Sharks,3015.84
17179,Season Ticket Holder,Eagles,7286.11
17180,Casual Fan,Warriors,412.61
17181,Loyal Fan,Eagles,2701.01
17182,Casual Fan,Bulls,889.94
17183,Online Shopper,Warriors,849.49
17184,Casual Fan,Warriors,787.96
17185,Loyal Fan,Warriors,3613.59
17186,Casual Fan,Tigers,1052.74
17187,Loyal Fan,Eagles,3976.49
17188,Casual Fan,Eagles,1198.38
17189,Loyal Fan,Lions,2859.06
17190,Online Shopper,Bulls,1820.65
17191,Casual Fan,Tigers,1412.4
17192,Loyal Fan,Warriors,2486.44
17193,Casual Fan,Tigers,663.74
17194,Casual Fan,Bulls,1268.29
17195,Online Shopper,Bulls,2838.66
17196,Season Ticket Holder,Bulls,5352.42
17197,Loyal Fan,Eagles,1239.16
17198,Online Shopper,Eagles,1942.61
17199,Online Shopper,Eagles,2300.38
17200,Online Shopper,Sharks,1308.82
17201,Casual Fan,Sharks,1147.03
17202,Casual Fan,Tigers,843.47
17203,Loyal Fan,Tigers,1764.34
17204,Season Ticket Holder,Sharks,6406.65
17205,Casual Fan,Tigers,644.53
17206,Casual Fan,Warriors,1201.56
17207,Casual Fan,Tigers,104.31
17208,Loyal Fan,Tigers,3418.17
17209,Loyal Fan,Lions,1781.04
17210,Casual Fan,Warriors,1443.48
17211,Casual Fan,Eagles,1162.83
17212,Online Shopper,Sharks,950.81
17213,Online Shopper,Bulls,2942.76
17214,Casual Fan,Lions,799.41
17215,Online Shopper,Sharks,1711.89
17216,Loyal Fan,Bulls,3710.46
17217,Online Shopper,Eagles,2779.69
17218,Online Shopper,Sharks,2181.58
17219,Loyal Fan,Bulls,3931.04
17220,Loyal Fan,Sharks,1852.38
17221,Loyal Fan,Lions,1543.48
17222,Loyal Fan,Sharks,893.62
17223,Casual Fan,Warriors,584.88
17224,Loyal Fan,Lions,2728.43
17225,Online Shopper,Warriors,1124.52
17226,Loyal Fan,Warriors,2654.78
17227,Loyal Fan,Tigers,954.83
17228,Casual Fan,Eagles,595.73
17229,Loyal Fan,Sharks,3193.62
17230,Season Ticket Holder,Tigers,2730.29
17231,Casual Fan,Bulls,1100.77
17232,Loyal Fan,Sharks,3242.6
17233,Loyal Fan,Tigers,2620.04
17234,Casual Fan,Bulls,1340.52
17235,Casual Fan,Warriors,1436.39
17236,Online Shopper,Sharks,393.63
17237,Casual Fan,Tigers,1050.72
17238,Casual Fan,Warriors,432.04
17239,Casual Fan,Lions,671.46
17240,Online Shopper,Warriors,1982.52
17241,Casual Fan,Tigers,1097.18
17242,Loyal Fan,Eagles,3488.61
17243,Online Shopper,Lions,2204.54
17244,Online Shopper,Bulls,2398.98
17245,Casual Fan,Lions,938.7
17246,Season Ticket Holder,Bulls,2819.41
17247,Online Shopper,Tigers,357.86
17248,Loyal Fan,Eagles,2495.31
17249,Online Shopper,Sharks,2231.96
17250,Casual Fan,Eagles,252.41
17251,Casual Fan,Warriors,701.01
17252,Casual Fan,Warriors,458.65
17253,Online Shopper,Bulls,1831.15
17254,Casual Fan,Warriors,646.7
17255,Casual Fan,Tigers,382.05
17256,Loyal Fan,Tigers,814.06
17257,Casual Fan,Sharks,550.14
17258,Season Ticket Holder,Warriors,5613.14
17259,Online Shopper,Bulls,2808.86
17260,Loyal Fan,Eagles,1527.92
17261,Online Shopper,Lions,1683.09
17262,Online Shopper,Eagles,1829.54
17263,Casual Fan,Sharks,1008.92
17264,Loyal Fan,Lions,1851.41
17265,Casual Fan,Warriors,239.27
17266,Loyal Fan,Warriors,3748.34
17267,Casual Fan,Eagles,1433.86
17268,Casual Fan,Sharks,713.52
17269,Season Ticket Holder,Sharks,6064.02
17270,Casual Fan,Bulls,140.64
17271,Online Shopper,Eagles,427.48
17272,Season Ticket Holder,Lions,2536.67
17273,Loyal Fan,Sharks,3163.99
17274,Loyal Fan,Eagles,1527.15
17275,Online Shopper,Bulls,798.01
17276,Online Shopper,Eagles,322.51
17277,Casual Fan,Warriors,132.06
17278,Online Shopper,Tigers,1394.54
17279,Casual Fan,Warriors,858.35
17280,Online Shopper,Tigers,1863.46
17281,Online Shopper,Bulls,1536.36
17282,Loyal Fan,Eagles,2270.6
17283,Loyal Fan,Lions,3210.05
17284,Loyal Fan,Sharks,1726.62
17285,Season Ticket Holder,Sharks,3664.02
17286,Season Ticket Holder,Bulls,7980.27
17287,Online Shopper,Warriors,2161.01
17288,Loyal Fan,Lions,2325.97
17289,Casual Fan,Sharks,485.57
17290,Loyal Fan,Lions,1237.06
17291,Casual Fan,Warriors,152.39
17292,Loyal Fan,Warriors,3527.57
17293,Online Shopper,Bulls,1902.14
17294,Loyal Fan,Lions,946.65
17295,Casual Fan,Bulls,322.02
17296,Season Ticket Holder,Bulls,3956.95
17297,Online Shopper,Bulls,1010.29
