TransactionID,Region,CustomerID,CustomerSegment,Team_Affiliation,ProductID,Category,Quantity,UnitPrice,Revenue,InventoryUnits,UnitsSold,SellThroughRatePct,CustomerLifetimeValue
17425,South,2026,Online Shopper,Tigers,P00495,Accessories,5,43.97,219.85,400,5,1.25,4280.25
17426,West,5815,Season Ticket Holder,Eagles,P03970,Jerseys,1,79.38,79.38,206,1,0.49,1461.03
17427,North,2223,Casual Fan,Sharks,P04978,Accessories,5,16.52,82.6,194,5,2.58,2030.92
17428,East,3215,Loyal Fan,Lions,P01715,Accessories,1,55.29,55.29,59,1,1.69,1835.1
17429,South,9185,Season Ticket Holder,Eagles,P04645,Training Gear,4,119.45,477.8,437,4,0.92,3432.32
17430,East,5703,Loyal Fan,Sharks,P02134,Jerseys,2,19.5,39,307,2,0.65,684.03
17431,West,7953,Online Shopper,Eagles,P04975,Jerseys,1,54.59,54.59,205,1,0.49,3227.96
17432,East,2395,Season Ticket Holder,Tigers,P03931,Accessories,2,33.9,67.8,88,2,2.27,3836.54
17433,North,1843,Loyal Fan,Lions,P02550,Jerseys,1,97.85,97.85,439,1,0.23,2479.69
17434,West,6094,Casual Fan,Lions,P00837,Accessories,5,114.13,570.65,274,5,1.82,3076.83
17435,North,2377,Loyal Fan,Lions,P04100,Jerseys,2,25.39,50.78,195,2,1.03,3462.15
17436,West,9603,Casual Fan,Tigers,P02626,Footwear,2,83.22,166.44,119,2,1.68,4192.65
17437,North,7103,Casual Fan,Sharks,P02972,Training Gear,3,105.4,316.2,337,3,0.89,4941.05
17438,West,8772,Online Shopper,Sharks,P04121,Training Gear,2,148.58,297.16,390,2,0.51,4610.03
17439,North,5552,Loyal Fan,Bulls,P00747,Accessories,2,40.5,81,114,2,1.75,1166.02
17440,West,9367,Season Ticket Holder,Bulls,P04653,Fan Merchandise,2,20.3,40.6,126,2,1.59,657.5
17441,North,7270,Season Ticket Holder,Lions,P00921,Training Gear,1,46.1,46.1,143,1,0.7,4261.09
17442,West,1996,Season Ticket Holder,Bulls,P03875,Footwear,4,88.5,354,117,4,3.42,3604.02
17443,North,5292,Season Ticket Holder,Sharks,P01313,Fan Merchandise,2,98.64,197.28,183,2,1.09,832.18
17444,South,1309,Loyal Fan,Bulls,P02445,Accessories,4,63.01,252.04,157,4,2.55,1026.39
17445,East,8507,Online Shopper,Bulls,P03161,Accessories,2,70.75,141.5,174,2,1.15,1751.59
17446,West,5604,Season Ticket Holder,Lions,P01748,Footwear,5,86.71,433.55,101,5,4.95,2671.14
17447,North,5228,Season Ticket Holder,Sharks,P03145,Fan Merchandise,4,31.77,127.08,293,4,1.37,4928.53
17448,South,7597,Casual Fan,Lions,P03430,Jerseys,3,144.66,433.98,294,3,1.02,1684.69
17449,West,3400,Loyal Fan,Sharks,P04627,Jerseys,2,104.25,208.5,259,2,0.77,970.8
17450,West,4199,Casual Fan,Eagles,P00639,Jerseys,5,82.97,414.85,457,5,1.09,1372.66
17451,West,3855,Casual Fan,Lions,P02776,Jerseys,4,112.48,449.92,467,4,0.86,3479.88
17452,East,3845,Online Shopper,Bulls,P00729,Footwear,5,23.86,119.3,473,5,1.06,1753.02
17453,North,8486,Season Ticket Holder,Bulls,P04221,Training Gear,3,120.13,360.39,250,3,1.2,4601.04
17454,North,6991,Season Ticket Holder,Lions,P01848,Accessories,3,36.98,110.94,302,3,0.99,2381.83
17455,West,4684,Loyal Fan,Bulls,P03270,Jerseys,3,21.21,63.63,418,3,0.72,849.92
17456,West,6599,Casual Fan,Warriors,P04675,Training Gear,3,133.85,401.55,172,3,1.74,505.44
17457,West,5908,Season Ticket Holder,Lions,P00044,Footwear,5,108.36,541.8,149,5,3.36,2594.16
17458,South,2652,Online Shopper,Sharks,P03903,Footwear,4,15.36,61.44,96,4,4.17,4307.33
17459,West,6186,Casual Fan,Eagles,P03168,Footwear,3,140.42,421.26,470,3,0.64,2992.23
17460,East,9170,Online Shopper,Eagles,P00862,Fan Merchandise,5,149.72,748.6,94,1,1.06,2896.3
17461,North,5620,Online Shopper,Sharks,P03240,Footwear,5,96.59,482.95,118,2,1.69,3221
17462,East,2384,Online Shopper,Tigers,P00590,Jerseys,4,30.5,122,389,4,1.03,4749.19
17463,West,9927,Season Ticket Holder,Bulls,P02951,Footwear,5,82.26,411.3,336,5,1.49,4236.23
17464,South,9112,Online Shopper,Lions,P00655,Training Gear,1,104.84,104.84,148,1,0.68,3569.47
17465,West,9606,Online Shopper,Eagles,P02549,Accessories,4,35.91,143.64,363,3,0.83,4469.21
17466,West,7135,Season Ticket Holder,Sharks,P00554,Jerseys,5,64.23,321.15,400,5,1.25,3130.55
17467,West,3856,Season Ticket Holder,Eagles,P02696,Jerseys,2,25.25,50.5,277,2,0.72,2759.05
17468,West,5916,Season Ticket Holder,Eagles,P02447,Accessories,2,91.3,182.6,422,2,0.47,196.13
17469,West,4991,Loyal Fan,Sharks,P02246,Accessories,3,58.09,174.27,178,3,1.69,2441.67
17470,North,2904,Casual Fan,Warriors,P01917,Footwear,4,59.38,237.52,298,4,1.34,306.71
17471,East,7334,Casual Fan,Eagles,P00489,Training Gear,5,74.39,371.95,485,5,1.03,3950.59
17472,South,5935,Loyal Fan,Eagles,P02385,Fan Merchandise,5,45.41,227.05,352,5,1.42,194.51
17473,West,6414,Loyal Fan,Tigers,P01554,Jerseys,1,96.36,96.36,494,1,0.2,298.76
17474,South,4861,Loyal Fan,Warriors,P03841,Accessories,1,104.03,104.03,165,1,0.61,281.14
17475,North,4382,Season Ticket Holder,Tigers,P04373,Jerseys,3,45.15,135.45,165,3,1.82,2093.63
17476,East,3783,Online Shopper,Sharks,P03484,Training Gear,4,117.87,471.48,371,4,1.08,3177.83
17477,West,1893,Season Ticket Holder,Bulls,P00796,Footwear,3,17.5,52.5,50,3,6,4570.74
17478,North,4935,Online Shopper,Lions,P04702,Jerseys,1,106.85,106.85,458,1,0.22,2333.99
17479,North,4263,Casual Fan,Sharks,P00720,Training Gear,1,70.86,70.86,236,1,0.42,4106.09
17480,East,9236,Online Shopper,Warriors,P00659,Training Gear,4,97.05,388.2,436,4,0.92,2643.33
17481,West,2523,Loyal Fan,Bulls,P02291,Jerseys,3,65.72,197.16,137,3,2.19,1068.15
17482,East,7224,Casual Fan,Sharks,P00283,Jerseys,1,62.89,62.89,107,1,0.93,4469.02
17483,East,9583,Online Shopper,Warriors,P00608,Footwear,5,30.12,150.6,132,5,3.79,3865.48
17484,South,8181,Loyal Fan,Bulls,P03905,Accessories,2,109.79,219.58,477,2,0.42,3107.05
17485,South,2373,Online Shopper,Tigers,P03084,Training Gear,1,52.02,52.02,380,1,0.26,4537.86
17486,East,1203,Online Shopper,Eagles,P03558,Footwear,3,70.25,210.75,389,3,0.77,3824.45
17487,South,4973,Online Shopper,Sharks,P01414,Accessories,1,116.15,116.15,291,1,0.34,867.9
17488,North,7259,Casual Fan,Sharks,P01886,Training Gear,5,42.2,211,466,1,0.21,755.25
17489,East,5801,Online Shopper,Bulls,P03093,Footwear,2,73.11,146.22,379,2,0.53,2087.46
17490,West,7549,Loyal Fan,Eagles,P04027,Accessories,2,54.69,109.38,250,2,0.8,979.93
17491,West,8010,Online Shopper,Sharks,P02760,Footwear,5,110.14,550.7,261,5,1.92,1921.49
17492,North,3252,Loyal Fan,Sharks,P03932,Fan Merchandise,3,144.76,434.28,163,3,1.84,960.97
17493,West,3978,Season Ticket Holder,Bulls,P04723,Jerseys,5,143.08,715.4,202,5,2.48,4569.4
17494,West,4549,Casual Fan,Lions,P01960,Jerseys,5,79.59,397.95,438,5,1.14,1600.44
17495,East,9792,Season Ticket Holder,Bulls,P00442,Jerseys,4,33.66,134.64,99,1,1.01,4337.81
17496,North,8633,Season Ticket Holder,Bulls,P00817,Training Gear,4,145.26,581.04,391,4,1.02,1720.94
17497,East,2275,Casual Fan,Bulls,P04578,Footwear,4,134.76,539.04,444,4,0.9,370.83
17498,North,3910,Season Ticket Holder,Lions,P03676,Footwear,2,32.19,64.38,362,2,0.55,3741.16
17499,East,9203,Loyal Fan,Eagles,P04047,Fan Merchandise,2,48.27,96.54,414,2,0.48,3251
17500,East,5036,Loyal Fan,Tigers,P04281,Fan Merchandise,1,25.54,25.54,138,1,0.72,4239.44
17501,South,6741,Loyal Fan,Sharks,P04079,Fan Merchandise,4,143.84,575.36,97,4,4.12,4395.99
17502,West,6986,Loyal Fan,Bulls,P03026,Jerseys,3,19.91,59.73,179,3,1.68,3949.55
17503,North,1265,Season Ticket Holder,Sharks,P04907,Fan Merchandise,3,65.2,195.6,406,3,0.74,4249.28
17504,West,1674,Casual Fan,Tigers,P01903,Footwear,4,127.32,509.28,260,4,1.54,1896.39
17505,South,7284,Season Ticket Holder,Sharks,P02620,Jerseys,2,86.03,172.06,454,2,0.44,1619.1
17506,North,9354,Casual Fan,Tigers,P03477,Footwear,5,82.3,411.5,442,3,0.68,2210.2
17507,South,7626,Casual Fan,Eagles,P01256,Footwear,2,63.64,127.28,334,2,0.6,4514.47
17508,West,3237,Season Ticket Holder,Eagles,P02896,Jerseys,1,11.24,11.24,74,1,1.35,3876.72
17509,East,1337,Season Ticket Holder,Tigers,P04575,Footwear,4,30.9,123.6,221,4,1.81,3110.03
17510,South,8560,Loyal Fan,Tigers,P04380,Training Gear,2,90.84,181.68,418,2,0.48,1763.19
17511,South,9741,Casual Fan,Warriors,P02598,Footwear,5,122.31,611.55,345,5,1.45,3792.95
17512,East,4793,Casual Fan,Lions,P02635,Footwear,1,100.58,100.58,148,1,0.68,934.9
17513,West,1814,Online Shopper,Lions,P03501,Footwear,2,116.39,232.78,121,2,1.65,2989.12
17514,South,7294,Casual Fan,Bulls,P04343,Fan Merchandise,4,38.9,155.6,362,4,1.1,3513.23
17515,West,2510,Loyal Fan,Sharks,P02320,Jerseys,5,88.74,443.7,272,5,1.84,270.4
17516,East,1270,Casual Fan,Sharks,P04576,Footwear,2,61.93,123.86,291,2,0.69,2873.81
17517,North,4185,Online Shopper,Tigers,P03247,Jerseys,4,56.81,227.24,495,4,0.81,4919.95
17518,South,7800,Online Shopper,Bulls,P00653,Fan Merchandise,4,69.45,277.8,76,4,5.26,2025.68
17519,West,3083,Casual Fan,Tigers,P00450,Jerseys,2,131.99,263.98,324,2,0.62,3943.99
17520,East,6321,Loyal Fan,Lions,P00765,Footwear,2,133.91,267.82,173,2,1.16,3584.33
17521,East,4026,Online Shopper,Bulls,P03278,Footwear,2,120.37,240.74,243,2,0.82,435.46
17522,South,2084,Online Shopper,Bulls,P04063,Fan Merchandise,5,62.62,313.1,491,5,1.02,163.4
17523,North,6696,Online Shopper,Sharks,P03250,Jerseys,2,13.42,26.84,94,2,2.13,3904.48
17524,South,9065,Season Ticket Holder,Lions,P02952,Accessories,3,61.39,184.17,296,2,0.68,1014.33
17525,West,2724,Loyal Fan,Eagles,P00907,Jerseys,2,125.58,251.16,151,2,1.32,1715.39
17526,East,4974,Loyal Fan,Lions,P02758,Fan Merchandise,1,23.73,23.73,336,1,0.3,2816.97
17527,North,2482,Season Ticket Holder,Lions,P00242,Accessories,3,103.59,310.77,64,3,4.69,2684
17528,West,9310,Casual Fan,Tigers,P02318,Accessories,1,130.24,130.24,496,1,0.2,860.04
17529,South,1631,Online Shopper,Sharks,P01519,Footwear,1,75.51,75.51,395,1,0.25,430.62
17530,East,3808,Online Shopper,Eagles,P01393,Footwear,4,15.92,63.68,481,4,0.83,3345.2
17531,South,7377,Season Ticket Holder,Lions,P01472,Jerseys,5,80.43,402.15,379,5,1.32,4295.66
17532,North,6517,Casual Fan,Lions,P00923,Accessories,3,106.96,320.88,158,3,1.9,4926.49
17533,North,3790,Loyal Fan,Tigers,P04646,Fan Merchandise,3,101.91,305.73,213,3,1.41,2806.83
17534,North,9781,Casual Fan,Bulls,P04917,Footwear,4,81.67,326.68,76,4,5.26,2884.07
17535,North,5074,Loyal Fan,Warriors,P00434,Fan Merchandise,1,94.4,94.4,316,1,0.32,3774.68
17536,North,4811,Online Shopper,Sharks,P01069,Jerseys,5,48.75,243.75,289,5,1.73,1307.46
17537,South,5698,Casual Fan,Sharks,P00578,Fan Merchandise,5,39.73,198.65,188,5,2.66,3853.73
17538,North,3418,Loyal Fan,Sharks,P03124,Footwear,4,134.1,536.4,446,4,0.9,835.46
17539,North,5823,Casual Fan,Lions,P04989,Footwear,2,50.4,100.8,353,2,0.57,2995.53
17540,East,2699,Casual Fan,Lions,P01269,Footwear,5,106.94,534.7,284,5,1.76,4897.12
17541,North,9058,Casual Fan,Lions,P04208,Training Gear,2,35.74,71.48,186,2,1.08,1970.26
17542,East,1009,Season Ticket Holder,Bulls,P02229,Training Gear,4,70.21,280.84,129,4,3.1,2112.45
17543,East,9762,Loyal Fan,Warriors,P03863,Footwear,1,29.85,29.85,354,1,0.28,4071.25
17544,East,4305,Loyal Fan,Lions,P00771,Footwear,2,51.24,102.48,66,2,3.03,2784.41
17545,South,6199,Online Shopper,Sharks,P01103,Jerseys,3,35.11,105.33,154,3,1.95,4477.48
17546,South,5531,Loyal Fan,Bulls,P03855,Footwear,2,143.81,287.62,342,2,0.58,1241.87
17547,West,5296,Online Shopper,Sharks,P00181,Footwear,1,12.22,12.22,498,1,0.2,3787.58
17548,West,7553,Season Ticket Holder,Tigers,P00811,Accessories,2,58.67,117.34,307,2,0.65,4631.52
17549,East,6635,Online Shopper,Warriors,P00624,Accessories,4,98.12,392.48,452,2,0.44,2409.15
17550,South,4515,Online Shopper,Eagles,P02675,Training Gear,2,132.96,265.92,335,2,0.6,3301.86
17551,North,3805,Season Ticket Holder,Lions,P02916,Training Gear,3,149.51,448.53,249,3,1.2,2838.44
17552,West,9473,Season Ticket Holder,Eagles,P04817,Jerseys,2,95.22,190.44,181,2,1.1,3028.55
17553,South,3304,Season Ticket Holder,Lions,P03290,Training Gear,4,138.53,554.12,450,4,0.89,3297.5
17554,North,1806,Casual Fan,Warriors,P01621,Jerseys,2,142.79,285.58,57,2,3.51,1272.98
17555,North,4555,Loyal Fan,Warriors,P04010,Training Gear,5,85.17,425.85,322,5,1.55,1431.39
17556,South,8390,Casual Fan,Sharks,P03565,Jerseys,1,26.22,26.22,451,1,0.22,1749.74
17557,West,6453,Online Shopper,Warriors,P02797,Training Gear,3,80.26,240.78,465,3,0.65,1012.29
17558,South,8732,Season Ticket Holder,Bulls,P03324,Footwear,1,77.76,77.76,303,1,0.33,4290.78
17559,West,3462,Season Ticket Holder,Bulls,P04609,Footwear,3,86.73,260.19,191,3,1.57,1610.6
17560,East,6245,Casual Fan,Eagles,P02599,Accessories,1,59.36,59.36,286,1,0.35,2920.03
17561,South,6561,Online Shopper,Eagles,P03524,Jerseys,3,103.6,310.8,267,3,1.12,731.78
17562,South,7318,Loyal Fan,Warriors,P02072,Jerseys,2,75.07,150.14,290,2,0.69,2772.71
17563,West,8478,Online Shopper,Eagles,P03770,Accessories,1,89.97,89.97,499,1,0.2,2680.56
17564,West,3288,Season Ticket Holder,Bulls,P00841,Training Gear,3,52.25,156.75,495,3,0.61,2543.42
17565,South,2911,Online Shopper,Lions,P00957,Footwear,2,71.64,143.28,89,2,2.25,2968.83
17566,North,1838,Casual Fan,Tigers,P01020,Jerseys,3,109.87,329.61,476,3,0.63,521.84
17567,North,4020,Online Shopper,Bulls,P01092,Footwear,3,25.03,75.09,367,3,0.82,4927.53
17568,North,6169,Casual Fan,Sharks,P02041,Accessories,4,122.16,488.64,181,4,2.21,4532.26
17569,East,2258,Online Shopper,Tigers,P02573,Footwear,4,69.24,276.96,491,4,0.81,1053.52
17570,East,1415,Online Shopper,Eagles,P01419,Fan Merchandise,1,146.52,146.52,266,1,0.38,3288.6
17571,West,2450,Casual Fan,Sharks,P00856,Footwear,2,84.37,168.74,276,2,0.72,3433.58
17572,East,3811,Casual Fan,Tigers,P03427,Jerseys,5,17.95,89.75,268,4,1.49,613.49
17573,North,7635,Loyal Fan,Tigers,P00630,Jerseys,3,81.56,244.68,121,3,2.48,550.08
17574,South,3449,Loyal Fan,Eagles,P01770,Footwear,1,84.08,84.08,459,1,0.22,2582.96
17575,East,7615,Online Shopper,Sharks,P00225,Accessories,4,103.29,413.16,88,4,4.55,4415.63
17576,East,9979,Season Ticket Holder,Bulls,P03502,Jerseys,2,33.05,66.1,457,2,0.44,244.62
17577,North,1507,Season Ticket Holder,Bulls,P01307,Fan Merchandise,4,76.74,306.96,202,4,1.98,1549.33
17578,East,6444,Loyal Fan,Sharks,P00045,Footwear,3,64.19,192.57,69,3,4.35,4470.53
17579,West,3401,Loyal Fan,Tigers,P02866,Footwear,4,138.45,553.8,91,4,4.4,1685.17
17580,South,9395,Online Shopper,Sharks,P02315,Jerseys,4,51.45,205.8,296,4,1.35,855.57
17581,North,5719,Casual Fan,Bulls,P02608,Fan Merchandise,2,12.55,25.1,183,2,1.09,1880.27
17582,West,9803,Casual Fan,Sharks,P02021,Training Gear,1,79.62,79.62,404,1,0.25,4557.47
17583,North,5710,Casual Fan,Lions,P00732,Jerseys,3,144.79,434.37,92,3,3.26,1570.15
17584,West,6422,Season Ticket Holder,Eagles,P01681,Fan Merchandise,3,99.94,299.82,131,3,2.29,2034.23
17585,South,8806,Season Ticket Holder,Bulls,P04641,Footwear,2,94.11,188.22,332,2,0.6,1355.77
17586,South,5121,Season Ticket Holder,Eagles,P01955,Accessories,1,126.52,126.52,226,1,0.44,1327.88
17587,West,4856,Season Ticket Holder,Lions,P04840,Training Gear,2,31.72,63.44,103,2,1.94,2038.7
17588,West,4510,Casual Fan,Tigers,P00678,Training Gear,2,59.52,119.04,222,2,0.9,1087.99
17589,West,1211,Online Shopper,Warriors,P00330,Fan Merchandise,4,39.17,156.68,351,4,1.14,3129.14
17590,West,2840,Online Shopper,Bulls,P01350,Fan Merchandise,1,63.79,63.79,123,1,0.81,1603.75
17591,West,4840,Season Ticket Holder,Tigers,P04094,Fan Merchandise,3,17.87,53.61,290,3,1.03,3127.48
17592,West,7699,Season Ticket Holder,Lions,P03082,Jerseys,5,67.46,337.3,354,3,0.85,3145.67
17593,South,7470,Casual Fan,Sharks,P01983,Footwear,3,30.71,92.13,220,3,1.36,4491
17594,West,7083,Casual Fan,Lions,P03083,Accessories,2,96.9,193.8,194,2,1.03,2881.66
17595,East,3491,Online Shopper,Eagles,P01406,Training Gear,5,77.25,386.25,410,5,1.22,4222.11
17596,South,5248,Loyal Fan,Sharks,P01684,Footwear,2,103.46,206.92,164,2,1.22,3612.79
17597,North,3218,Online Shopper,Tigers,P01224,Jerseys,5,71.82,359.1,241,5,2.07,899.65
17598,South,9304,Online Shopper,Sharks,P04918,Training Gear,4,97.67,390.68,339,4,1.18,635.66
17599,North,8512,Online Shopper,Eagles,P03532,Fan Merchandise,2,23.97,47.94,436,2,0.46,4403.04
17600,North,3047,Casual Fan,Lions,P03343,Footwear,5,33.1,165.5,257,5,1.95,378.77
17601,East,9424,Season Ticket Holder,Tigers,P03236,Jerseys,3,145.43,436.29,243,3,1.23,1311.54
17602,West,1345,Casual Fan,Warriors,P03494,Jerseys,4,127.63,510.52,98,1,1.02,3385.27
17603,West,8805,Season Ticket Holder,Warriors,P02911,Jerseys,2,88.25,176.5,341,2,0.59,3205.66
17604,South,9020,Loyal Fan,Lions,P00444,Accessories,1,149.82,149.82,80,1,1.25,4500.58
17605,West,3575,Loyal Fan,Tigers,P02682,Fan Merchandise,4,15.03,60.12,165,2,1.21,1373.68
17606,East,9267,Loyal Fan,Tigers,P04689,Jerseys,5,146.9,734.5,66,5,7.58,1394.16
17607,South,7585,Season Ticket Holder,Sharks,P00101,Accessories,1,18.39,18.39,483,1,0.21,1863.93
17608,South,9084,Online Shopper,Bulls,P02946,Accessories,1,99.94,99.94,337,1,0.3,4951.89
17609,South,5932,Season Ticket Holder,Lions,P03754,Jerseys,1,91.68,91.68,251,1,0.4,435.16
17610,West,4793,Loyal Fan,Sharks,P00175,Accessories,5,132.55,662.75,116,5,4.31,1813.91
17611,West,6907,Online Shopper,Lions,P01479,Training Gear,4,91.75,367,471,4,0.85,628.79
17612,West,3292,Loyal Fan,Eagles,P00013,Training Gear,1,40.91,40.91,170,1,0.59,3925.85
17613,South,6431,Season Ticket Holder,Lions,P01177,Footwear,1,40.15,40.15,387,1,0.26,1332.19
17614,South,5850,Online Shopper,Sharks,P02095,Training Gear,5,112.74,563.7,269,5,1.86,349.12
17615,North,5637,Season Ticket Holder,Tigers,P01920,Footwear,2,126.8,253.6,120,2,1.67,2511.36
17616,North,2560,Season Ticket Holder,Lions,P00572,Jerseys,2,78.05,156.1,225,2,0.89,3232.27
17617,West,7549,Season Ticket Holder,Tigers,P03894,Jerseys,4,122.9,491.6,247,4,1.62,4189.38
17618,South,9758,Online Shopper,Eagles,P01281,Footwear,1,31.89,31.89,103,1,0.97,168.95
17619,West,8984,Loyal Fan,Warriors,P04008,Jerseys,3,84.47,253.41,350,3,0.86,3799.57
17620,West,4001,Loyal Fan,Warriors,P01841,Jerseys,2,76.91,153.82,290,2,0.69,791.17
17621,North,1325,Online Shopper,Sharks,P01029,Accessories,1,126.1,126.1,59,1,1.69,3861.18
17622,East,4094,Casual Fan,Lions,P02381,Accessories,4,138.67,554.68,51,4,7.84,856.02
17623,West,5642,Online Shopper,Eagles,P00136,Jerseys,3,25.86,77.58,261,3,1.15,1577.6
17624,East,5754,Casual Fan,Eagles,P04627,Jerseys,2,91.57,183.14,404,2,0.5,357.25
17625,East,5193,Season Ticket Holder,Tigers,P04009,Accessories,2,68.24,136.48,196,2,1.02,1935.22
17626,South,3802,Loyal Fan,Bulls,P03108,Footwear,1,76.77,76.77,236,1,0.42,1301.5
17627,South,2346,Season Ticket Holder,Sharks,P03686,Footwear,1,126.78,126.78,252,1,0.4,712.59
17628,West,8553,Casual Fan,Eagles,P01738,Training Gear,3,103.92,311.76,411,3,0.73,1523.43
17629,North,5793,Online Shopper,Lions,P01268,Jerseys,5,81.12,405.6,149,5,3.36,139.5
17630,North,3731,Season Ticket Holder,Eagles,P02715,Jerseys,4,88.65,354.6,119,4,3.36,4405.28
17631,West,3029,Online Shopper,Warriors,P04848,Jerseys,1,129.63,129.63,200,1,0.5,2297.33
17632,West,3181,Online Shopper,Sharks,P00118,Jerseys,1,127.19,127.19,380,1,0.26,2276.64
17633,North,7298,Casual Fan,Tigers,P01952,Fan Merchandise,2,57.91,115.82,362,2,0.55,3326.05
17634,East,6953,Online Shopper,Lions,P00291,Footwear,3,25.86,77.58,334,3,0.9,917.91
17635,West,6580,Casual Fan,Warriors,P02947,Footwear,5,31.93,159.65,171,5,2.92,4284.28
17636,East,7252,Online Shopper,Eagles,P00825,Training Gear,5,55.14,275.7,449,5,1.11,565.05
17637,West,9470,Online Shopper,Sharks,P02698,Jerseys,4,145.16,580.64,322,4,1.24,2120.78
17638,West,9116,Online Shopper,Sharks,P04495,Jerseys,4,140.5,562,340,4,1.18,3756.02
17639,East,7738,Loyal Fan,Lions,P00178,Training Gear,1,136.18,136.18,98,1,1.02,2149.95
17640,East,7588,Online Shopper,Tigers,P02193,Fan Merchandise,3,88.92,266.76,470,3,0.64,1842.96
17641,North,8419,Season Ticket Holder,Warriors,P02946,Footwear,2,79.71,159.42,324,2,0.62,3111.83
17642,West,2611,Loyal Fan,Bulls,P04104,Footwear,4,44.84,179.36,180,4,2.22,4266.54
17643,South,1560,Casual Fan,Tigers,P03075,Training Gear,5,105,525,248,5,2.02,3451.57
17644,South,1375,Online Shopper,Lions,P04610,Jerseys,1,133.31,133.31,228,1,0.44,889.59
17645,West,5884,Casual Fan,Lions,P01419,Jerseys,1,127.7,127.7,202,1,0.5,3145.94
17646,West,6947,Season Ticket Holder,Warriors,P00847,Jerseys,2,116.49,232.98,143,2,1.4,4842.14
17647,West,5417,Season Ticket Holder,Sharks,P00070,Footwear,3,44.16,132.48,100,3,3,2648.5
17648,East,3373,Season Ticket Holder,Sharks,P01352,Jerseys,5,90.63,453.15,220,3,1.36,1766.36
17649,South,2367,Season Ticket Holder,Warriors,P04627,Footwear,1,41.49,41.49,385,1,0.26,3135.49
17650,South,8550,Online Shopper,Tigers,P00462,Training Gear,1,122.54,122.54,314,1,0.32,411.1
17651,South,3836,Casual Fan,Warriors,P01772,Footwear,4,139.12,556.48,134,4,2.99,3788.82
17652,West,5305,Casual Fan,Bulls,P01166,Jerseys,5,141.3,706.5,101,5,4.95,1644.34
17653,East,2744,Casual Fan,Sharks,P04754,Footwear,2,138.81,277.62,221,2,0.9,400.69
17654,West,9562,Loyal Fan,Tigers,P02487,Training Gear,1,49.89,49.89,445,1,0.22,3513.65
17655,North,4889,Loyal Fan,Eagles,P01551,Jerseys,5,39.37,196.85,447,5,1.12,852.04
17656,North,4510,Online Shopper,Tigers,P00923,Jerseys,3,21.54,64.62,344,3,0.87,778.2
17657,South,2139,Loyal Fan,Sharks,P03684,Footwear,5,114.89,574.45,307,5,1.63,1421.04
17658,West,3515,Season Ticket Holder,Lions,P04281,Jerseys,3,144.69,434.07,367,3,0.82,1609.92
17659,North,8014,Online Shopper,Tigers,P00694,Fan Merchandise,3,26.65,79.95,102,3,2.94,2333.05
17660,North,7202,Online Shopper,Tigers,P04287,Accessories,2,76.87,153.74,170,2,1.18,4105.16
17661,West,3428,Online Shopper,Lions,P01727,Jerseys,1,48.22,48.22,333,1,0.3,4611.58
17662,East,4379,Casual Fan,Sharks,P01238,Training Gear,3,112.12,336.36,100,3,3,214.86
17663,West,1474,Loyal Fan,Eagles,P03870,Footwear,2,131.03,262.06,329,2,0.61,1630.84
17664,West,2805,Season Ticket Holder,Eagles,P04471,Jerseys,5,59.11,295.55,356,5,1.4,2865.8
17665,East,1034,Online Shopper,Warriors,P02293,Jerseys,1,105.79,105.79,319,1,0.31,2051.66
17666,South,6243,Season Ticket Holder,Eagles,P00091,Accessories,1,65.78,65.78,452,1,0.22,4258.55
17667,South,6012,Online Shopper,Eagles,P02920,Jerseys,2,142.81,285.62,471,2,0.42,634.45
17668,South,3766,Season Ticket Holder,Tigers,P04959,Jerseys,2,10.3,20.6,287,2,0.7,3891.59
17669,East,6626,Casual Fan,Warriors,P04424,Jerseys,4,117.58,470.32,456,4,0.88,2997.81
17670,North,6101,Season Ticket Holder,Eagles,P04933,Jerseys,5,16.05,80.25,223,1,0.45,2283.19
17671,East,3547,Loyal Fan,Tigers,P03917,Accessories,4,111.49,445.96,321,2,0.62,3066.75
17672,West,6892,Season Ticket Holder,Warriors,P02241,Training Gear,4,142.99,571.96,120,4,3.33,4867.49
17673,East,5183,Online Shopper,Tigers,P01790,Training Gear,1,133.93,133.93,66,1,1.52,470.91
17674,North,4894,Online Shopper,Lions,P03302,Accessories,4,26.64,106.56,79,4,5.06,1648.18
17675,North,4397,Casual Fan,Sharks,P04152,Fan Merchandise,5,20.17,100.85,57,5,8.77,2959.22
17676,West,6297,Casual Fan,Sharks,P02419,Jerseys,2,138.67,277.34,343,2,0.58,3264.19
17677,South,1109,Online Shopper,Sharks,P03153,Jerseys,1,48.43,48.43,408,1,0.25,558.92
17678,North,5243,Online Shopper,Eagles,P01085,Footwear,1,34.64,34.64,237,1,0.42,978.01
17679,North,6747,Season Ticket Holder,Sharks,P00681,Footwear,4,42.66,170.64,188,4,2.13,528.6
17680,North,1038,Online Shopper,Sharks,P00639,Footwear,5,85.02,425.1,102,5,4.9,2896.26
17681,West,4323,Casual Fan,Warriors,P01132,Jerseys,2,19.52,39.04,472,2,0.42,4451.69
17682,North,9758,Casual Fan,Warriors,P04923,Jerseys,5,13.7,68.5,287,5,1.74,4723.16
17683,South,7525,Loyal Fan,Bulls,P04790,Footwear,3,92.09,276.27,462,3,0.65,1829.81
17684,West,9344,Loyal Fan,Warriors,P01404,Fan Merchandise,5,71.12,355.6,354,5,1.41,1456.49
