TransactionID,Date,CustomerID,ProductID,Region,Quantity,Revenue
17681,2024-11-19,16681,P03714,North,2,183.46
17682,2024-11-19,16892,P00079,East,5,979.33
17683,2024-11-19,17338,P00055,North,1,16.41
17684,2024-11-19,13609,P03898,South,1,17.17
17685,2024-11-19,16616,P04812,East,3,269.29
17686,2024-11-19,15608,P01665,West,3,318.38
17687,2024-11-19,11015,P00968,South,2,253.18
17688,2024-11-19,16907,P04148,East,1,14.04
17689,2024-11-19,10324,P02482,South,1,157.44
17690,2024-11-19,17493,P03707,West,3,544.05
17691,2024-11-19,13403,P04377,West,2,255.44
17692,2024-11-19,16066,P04034,South,4,196.6
17693,2024-11-19,13625,P00378,North,2,142.46
17694,2024-11-19,12987,P00342,North,2,54.18
17695,2024-11-19,14526,P03710,South,2,117.48
17696,2024-11-19,10682,P00222,North,5,228.78
17697,2024-11-19,10184,P04524,North,1,59.46
17698,2024-11-19,11581,P04233,East,1,72.58
17699,2024-11-19,10659,P00855,North,5,219.21
17700,2024-11-19,12430,P02701,South,1,180.39
17701,2024-11-19,13971,P01116,South,3,257.72
17702,2024-11-19,12425,P03757,East,2,188.42
17703,2024-11-19,10853,P04049,North,2,317.12
17704,2024-11-19,14714,P02748,South,5,153.87
17705,2024-11-19,17911,P03944,North,5,576.21
17706,2024-11-19,15096,P03283,East,5,140.4
17707,2024-11-19,10019,P01437,East,2,22.7
17708,2024-11-19,17963,P03972,North,4,661.25
17709,2024-11-19,14466,P01767,East,3,450.13
17710,2024-11-19,16802,P03607,North,4,484.41
17711,2024-11-19,12647,P02639,North,3,383.35
17712,2024-11-19,17122,P00893,East,5,1056.57
17713,2024-11-19,17245,P03631,North,1,82.85
17714,2024-11-19,11798,P00971,East,5,247.32
17715,2024-11-20,11777,P01818,East,3,58.59
17716,2024-11-20,12734,P01686,West,5,340.61
17717,2024-11-20,13177,P04785,South,2,160.93
17718,2024-11-20,13286,P04755,North,5,414.98
17719,2024-11-20,16164,P00505,South,1,45.39
17720,2024-11-20,11794,P04503,South,1,94.52
17721,2024-11-20,15162,P04393,South,3,570.77
17722,2024-11-20,12911,P00117,East,2,200.55
17723,2024-11-20,12251,P03693,West,2,36.34
17724,2024-11-20,13102,P03204,West,3,34.88
17725,2024-11-20,16630,P01612,East,1,187.57
17726,2024-11-20,17665,P00631,South,1,69.61
17727,2024-11-20,16491,P01389,North,1,84.99
17728,2024-11-20,15923,P03103,West,3,216.3
17729,2024-11-20,11386,P00947,South,2,85.53
17730,2024-11-20,12078,P02753,North,1,63.02
17731,2024-11-20,17641,P02446,West,1,159.29
17732,2024-11-20,13457,P04567,South,1,56.78
17733,2024-11-20,13000,P00181,East,3,359.15
17734,2024-11-20,12340,P01761,East,1,147.53
17735,2024-11-20,16253,P01265,East,2,80.66
17736,2024-11-20,10594,P01887,West,2,137.43
17737,2024-11-20,16549,P04485,South,5,789.77
17738,2024-11-20,17357,P04852,South,2,76.86
17739,2024-11-20,15502,P03853,South,1,57.7
17740,2024-11-20,12951,P03390,South,4,150.25
17741,2024-11-20,10602,P02182,East,1,76.71
17742,2024-11-20,13409,P02985,West,1,86.33
17743,2024-11-20,10142,P03668,West,5,268.99
17744,2024-11-20,17484,P00555,East,2,186.57
17745,2024-11-20,11405,P04657,West,4,430.07
17746,2024-11-20,15601,P01522,North,2,219.24
17747,2024-11-20,11446,P02974,West,1,37.59
17748,2024-11-20,16136,P04463,East,1,77.67
17749,2024-11-20,11715,P01402,South,1,94.98
17750,2024-11-20,15215,P01411,West,1,59.07
17751,2024-11-20,13213,P00914,North,2,101.33
17752,2024-11-20,14308,P01486,North,5,50.86
17753,2024-11-20,14157,P02781,West,3,212.87
17754,2024-11-20,13571,P03880,West,1,99.33
17755,2024-11-20,14734,P02481,North,2,282.57
17756,2024-11-20,14010,P00395,West,1,77.54
17757,2024-11-20,15298,P04108,East,5,489.05
17758,2024-11-20,16964,P04859,West,2,169.83
17759,2024-11-20,10259,P02375,North,2,378.31
17760,2024-11-20,15716,P01336,North,1,62.85
17761,2024-11-20,10904,P01436,West,3,198.93
17762,2024-11-20,11494,P01525,West,3,43.74
17763,2024-11-20,12094,P02724,West,4,76.53
17764,2024-11-20,10904,P00579,North,2,411.47
17765,2024-11-20,13884,P02758,West,4,576.09
17766,2024-11-20,11368,P02261,East,1,78.7
17767,2024-11-20,17459,P02868,West,4,369.88
17768,2024-11-20,13288,P01683,East,2,158.57
17769,2024-11-21,12479,P00946,West,4,131.66
17770,2024-11-21,13550,P04179,North,2,255.03
17771,2024-11-21,10536,P01148,North,1,70.21
17772,2024-11-21,15157,P04455,North,5,221.84
17773,2024-11-21,10020,P02613,East,3,197.67
17774,2024-11-21,17546,P04439,East,2,176.21
17775,2024-11-21,12460,P04770,East,2,185.43
17776,2024-11-21,12598,P03544,North,2,148.41
17777,2024-11-21,13453,P04915,East,2,284.43
17778,2024-11-21,12729,P04259,West,1,205.13
17779,2024-11-21,14209,P00299,West,4,136.16
17780,2024-11-21,10963,P02063,South,3,281.68
17781,2024-11-21,13164,P01208,North,2,111.25
17782,2024-11-21,17744,P02231,West,2,33.95
17783,2024-11-21,13848,P02362,East,2,121.92
17784,2024-11-21,17568,P04370,West,3,49.0
17785,2024-11-21,15697,P04753,South,2,93.89
17786,2024-11-21,13305,P03828,East,1,91.15
17787,2024-11-21,12304,P02585,South,1,227.08
17788,2024-11-21,15113,P00947,South,4,146.51
17789,2024-11-21,12269,P04935,West,4,111.34
17790,2024-11-21,18000,P02356,West,3,333.75
17791,2024-11-21,10773,P04370,South,5,92.12
17792,2024-11-21,10658,P02572,North,1,84.57
17793,2024-11-21,12973,P01292,North,5,171.75
17794,2024-11-21,15493,P02039,West,5,176.17
17795,2024-11-21,11109,P03813,West,1,50.34
17796,2024-11-21,11278,P00899,North,2,38.68
17797,2024-11-21,16468,P00609,East,1,207.94
17798,2024-11-21,12389,P00512,South,5,586.29
17799,2024-11-21,16568,P01749,East,4,66.46
17800,2024-11-21,11314,P03927,North,1,41.94
17801,2024-11-21,15852,P00835,West,4,547.86
17802,2024-11-21,10883,P04321,South,3,527.51
17803,2024-11-21,17677,P00570,West,4,200.69
17804,2024-11-21,11804,P00114,North,4,540.42
17805,2024-11-21,10886,P04956,North,1,60.44
17806,2024-11-21,17781,P01349,North,3,242.29
17807,2024-11-21,16535,P03108,North,1,96.18
17808,2024-11-21,11178,P04043,West,2,103.51
17809,2024-11-21,16122,P03294,East,3,347.39
17810,2024-11-21,14130,P02675,East,1,82.65
17811,2024-11-21,17421,P01531,East,3,381.56
17812,2024-11-21,12443,P01294,North,5,406.09
17813,2024-11-21,12113,P04150,East,5,232.35
17814,2024-11-21,12298,P04991,South,3,193.19
17815,2024-11-21,13412,P03668,South,2,107.62
17816,2024-11-21,14176,P03911,North,2,51.66
17817,2024-11-21,13643,P00176,South,2,200.44
17818,2024-11-21,17633,P00714,West,4,252.96
17819,2024-11-21,13405,P00782,South,1,9.2
17820,2024-11-21,11502,P03612,South,4,596.8
17821,2024-11-21,11478,P03233,North,3,161.01
17822,2024-11-21,15678,P02911,North,2,97.1
17823,2024-11-21,11897,P04937,South,3,129.74
17824,2024-11-21,15769,P04684,West,3,76.46
17825,2024-11-21,10651,P04518,South,1,12.39
17826,2024-11-22,15204,P03483,East,2,171.23
17827,2024-11-22,12068,P02674,East,5,317.58
17828,2024-11-22,16946,P02592,South,4,302.63
17829,2024-11-22,10294,P04257,East,3,218.85
17830,2024-11-22,15025,P02096,South,1,94.39
17831,2024-11-22,17876,P02414,South,5,372.09
17832,2024-11-22,14196,P04072,West,3,459.47
17833,2024-11-22,15274,P04597,East,3,192.93
17834,2024-11-22,12153,P00823,East,4,233.18
17835,2024-11-22,15043,P02419,North,1,58.74
17836,2024-11-22,14984,P02239,South,2,132.06
17837,2024-11-22,10793,P01311,North,2,130.99
17838,2024-11-22,15999,P01956,South,1,78.37
17839,2024-11-22,12726,P00198,West,5,895.21
17840,2024-11-22,11053,P01715,South,5,242.61
17841,2024-11-22,10446,P00144,South,1,55.1
17842,2024-11-22,16980,P02882,North,5,333.15
17843,2024-11-22,12937,P03682,West,3,396.78
17844,2024-11-22,11005,P02899,West,2,309.03
17845,2024-11-22,12868,P00921,West,1,60.85
17846,2024-11-22,12007,P02821,West,5,666.99
17847,2024-11-22,14760,P00483,East,2,126.55
17848,2024-11-22,12210,P00802,East,1,104.5
17849,2024-11-22,16520,P03606,East,3,419.62
17850,2024-11-22,12714,P02792,East,4,336.86
17851,2024-11-22,16481,P00525,South,5,70.45
17852,2024-11-22,16210,P00908,East,3,120.05
17853,2024-11-22,10428,P02439,West,4,560.88
17854,2024-11-22,11794,P04516,West,3,562.22
17855,2024-11-22,17987,P03770,North,2,132.4
17856,2024-11-22,12483,P01384,West,5,929.51
17857,2024-11-22,14559,P01195,North,3,474.11
17858,2024-11-22,14330,P04039,North,4,143.13
17859,2024-11-22,16914,P04235,West,5,367.03
17860,2024-11-22,17733,P02072,West,4,877.67
17861,2024-11-22,16149,P02273,East,1,130.32
17862,2024-11-22,10544,P04720,South,5,734.51
17863,2024-11-22,16750,P04247,West,4,306.28
17864,2024-11-22,13353,P04373,South,2,257.45
17865,2024-11-22,13432,P00379,South,5,271.61
17866,2024-11-22,16938,P01179,West,2,308.24
17867,2024-11-22,14744,P01995,South,2,91.02
17868,2024-11-22,12033,P02789,East,4,168.21
17869,2024-11-22,11399,P01361,South,2,183.24
17870,2024-11-22,11955,P01073,East,5,107.4
17871,2024-11-22,10987,P04328,East,1,130.04
17872,2024-11-22,15619,P01736,South,4,304.98
17873,2024-11-22,10522,P02030,North,1,69.81
17874,2024-11-22,15648,P04641,East,2,179.7
17875,2024-11-22,11740,P01637,North,1,166.99
17876,2024-11-22,12354,P02462,South,3,52.64
17877,2024-11-22,10349,P03284,South,2,54.61
17878,2024-11-22,10292,P04829,West,2,325.6
17879,2024-11-22,11235,P01082,West,1,51.28
17880,2024-11-22,12925,P01437,West,2,25.55
17881,2024-11-22,16661,P02207,West,1,74.56
17882,2024-11-22,10115,P00647,East,4,220.07
17883,2024-11-22,17438,P03342,South,1,152.35
17884,2024-11-22,16633,P00562,West,3,141.1
17885,2024-11-22,10554,P03783,South,4,660.83
17886,2024-11-22,13627,P00451,South,3,44.94
17887,2024-11-22,15899,P03698,North,4,285.15
17888,2024-11-22,13874,P01754,East,3,315.76
17889,2024-11-23,15793,P00551,North,5,205.38
17890,2024-11-23,11270,P00089,North,5,438.53
17891,2024-11-23,11629,P03234,North,2,300.9
17892,2024-11-23,11140,P04329,North,4,167.56
17893,2024-11-23,15002,P00694,North,1,140.65
17894,2024-11-23,16076,P04328,North,1,129.13
17895,2024-11-23,14359,P02662,South,4,146.52
17896,2024-11-23,15486,P02046,East,2,228.53
17897,2024-11-23,14265,P01302,South,1,60.0
17898,2024-11-23,15322,P00813,North,4,536.51
17899,2024-11-23,16297,P03345,South,2,108.07
17900,2024-11-23,11873,P03345,East,5,269.32
17901,2024-11-23,11193,P02623,East,5,831.3
17902,2024-11-23,11362,P02669,South,5,751.95
17903,2024-11-23,14375,P03446,North,2,303.79
17904,2024-11-23,13796,P03106,East,5,87.54
17905,2024-11-23,10643,P02847,North,1,56.49
17906,2024-11-23,17822,P00644,South,5,317.27
17907,2024-11-23,12389,P01207,East,4,422.2
17908,2024-11-23,15721,P03386,West,5,627.04
17909,2024-11-23,12068,P02423,West,4,433.99
17910,2024-11-23,15078,P02816,West,3,49.03
17911,2024-11-23,14033,P04797,East,3,414.04
17912,2024-11-23,15495,P04894,South,4,496.03
17913,2024-11-23,10707,P02434,East,4,294.01
17914,2024-11-23,15816,P03915,North,1,65.54
17915,2024-11-23,13258,P02900,West,1,23.16
17916,2024-11-23,15491,P02106,South,4,173.44
17917,2024-11-23,14910,P02194,East,1,67.17
17918,2024-11-23,14375,P01950,West,4,168.36
17919,2024-11-23,14109,P04316,North,2,60.28
17920,2024-11-23,12828,P02964,South,1,94.93
17921,2024-11-23,16238,P01303,East,2,18.42
17922,2024-11-23,10994,P00468,East,4,602.13
17923,2024-11-23,12737,P00730,West,3,247.79
17924,2024-11-23,17555,P04152,East,2,307.99
17925,2024-11-23,16007,P00600,East,2,175.48
17926,2024-11-23,12369,P04236,East,4,101.5
17927,2024-11-23,11803,P00738,East,5,297.99
17928,2024-11-23,17335,P01753,West,5,533.83
17929,2024-11-23,11987,P01621,North,2,71.34
17930,2024-11-23,10645,P03240,North,5,335.98
17931,2024-11-23,10386,P00986,East,5,371.76
17932,2024-11-23,17729,P01842,South,4,323.0
17933,2024-11-23,11109,P04948,North,1,10.44
17934,2024-11-23,15455,P02262,North,4,252.67
17935,2024-11-23,15178,P01334,West,1,137.6
17936,2024-11-23,10264,P02845,West,3,105.7
17937,2024-11-23,13491,P03469,East,4,167.44
17938,2024-11-23,10885,P02243,North,2,244.21
17939,2024-11-23,17563,P00241,South,3,231.86
17940,2024-11-23,16358,P02996,South,4,558.94
17941,2024-11-23,16932,P02712,West,3,209.1
17942,2024-11-23,13306,P02398,North,5,186.18
17943,2024-11-23,11494,P03709,East,4,182.69
17944,2024-11-23,14782,P00243,West,5,341.29
17945,2024-11-24,10662,P03402,North,4,211.01
17946,2024-11-24,13276,P00379,South,4,200.32
17947,2024-11-24,14827,P01074,North,2,97.06
17948,2024-11-24,15273,P04869,North,4,683.04
17949,2024-11-24,10946,P01320,East,1,41.28
17950,2024-11-24,13134,P04469,West,2,172.88
17951,2024-11-24,16019,P03245,West,2,208.09
17952,2024-11-24,10813,P02020,East,1,67.57
17953,2024-11-24,15863,P00749,South,5,127.72
17954,2024-11-24,12201,P04290,East,5,671.22
17955,2024-11-24,12039,P02121,North,2,76.78
17956,2024-11-24,17551,P00289,North,5,62.37
17957,2024-11-24,16498,P03232,South,1,83.14
17958,2024-11-24,10999,P03287,South,1,152.01
17959,2024-11-24,12227,P02933,North,2,45.46
17960,2024-11-24,11179,P01989,North,2,169.96
17961,2024-11-24,16488,P03026,West,1,140.37
17962,2024-11-24,12597,P04335,North,5,264.18
17963,2024-11-24,10560,P02346,East,5,589.03
17964,2024-11-24,17684,P00711,West,2,326.87
17965,2024-11-24,13974,P02898,East,2,157.78
17966,2024-11-24,14095,P00024,South,4,357.43
17967,2024-11-24,10640,P03422,South,4,317.61
17968,2024-11-24,14783,P01286,North,2,123.35
17969,2024-11-24,14221,P02617,South,4,302.6
17970,2024-11-24,13564,P04349,East,2,195.59
17971,2024-11-24,12003,P04058,West,1,64.45
17972,2024-11-24,14340,P02214,South,2,134.89
17973,2024-11-24,16792,P03907,South,3,74.96
17974,2024-11-24,10205,P04286,East,3,455.14
17975,2024-11-24,10046,P01645,North,5,944.17
17976,2024-11-24,11896,P00147,South,2,55.49
17977,2024-11-24,16374,P04193,South,4,590.92
17978,2024-11-24,14844,P01075,South,1,163.39
17979,2024-11-24,12758,P00526,East,5,81.68
17980,2024-11-24,13540,P02826,North,3,48.45
17981,2024-11-24,10966,P03672,North,3,328.79
17982,2024-11-24,16679,P04304,East,3,204.36
17983,2024-11-24,15429,P01775,East,5,562.35
17984,2024-11-24,13646,P03580,South,3,179.18
17985,2024-11-24,12538,P03755,North,5,329.73
17986,2024-11-24,10786,P00593,South,4,188.0
17987,2024-11-24,17296,P01414,North,2,207.23
17988,2024-11-24,15014,P00112,North,4,401.04
17989,2024-11-24,15013,P04612,South,2,51.59
17990,2024-11-24,15165,P02445,West,5,84.37
17991,2024-11-24,14818,P01599,East,1,102.51
17992,2024-11-24,17725,P02297,West,5,553.29
17993,2024-11-24,10483,P01329,South,4,283.71
17994,2024-11-25,14371,P01712,East,2,127.71
17995,2024-11-25,11031,P03835,South,2,180.84
17996,2024-11-25,13598,P01568,West,3,240.14
17997,2024-11-25,11752,P03074,East,2,136.09
17998,2024-11-25,16694,P01200,East,3,184.48
17999,2024-11-25,16408,P03107,North,2,217.49
18000,2024-11-25,13035,P04658,North,3,135.18
18001,2024-11-25,13552,P04714,West,3,238.21
18002,2024-11-25,17059,P04622,South,4,206.82
18003,2024-11-25,12369,P02076,North,5,147.87
18004,2024-11-25,13525,P03683,South,2,32.66
18005,2024-11-25,13187,P03633,West,1,50.76
18006,2024-11-25,10223,P00099,North,5,412.57
18007,2024-11-25,16848,P00388,South,1,164.33
18008,2024-11-25,16594,P02921,East,5,322.88
18009,2024-11-25,10339,P02241,South,3,207.07
18010,2024-11-25,12245,P02094,North,4,351.6
18011,2024-11-25,13869,P02774,West,3,175.3
18012,2024-11-25,15768,P00644,East,4,227.91
18013,2024-11-25,10128,P00027,East,4,706.59
18014,2024-11-25,15440,P01763,North,1,177.0
18015,2024-11-25,13329,P02436,South,1,148.74
18016,2024-11-25,17425,P04566,East,3,625.12
18017,2024-11-25,16219,P00432,North,4,206.7
18018,2024-11-25,12935,P03961,East,1,77.61
18019,2024-11-25,15350,P02736,North,5,418.15
18020,2024-11-25,17647,P03218,West,4,289.24
18021,2024-11-25,11657,P00159,East,4,243.9
18022,2024-11-25,15112,P03233,South,4,237.43
18023,2024-11-25,16449,P03434,East,4,383.79
18024,2024-11-25,12679,P00596,North,3,63.97
18025,2024-11-25,16946,P00399,West,5,496.97
18026,2024-11-25,12382,P04964,South,4,66.7
18027,2024-11-25,17197,P00645,North,5,195.49
18028,2024-11-25,12947,P04777,East,1,193.53
18029,2024-11-25,13206,P03269,South,2,63.34
18030,2024-11-25,13520,P00844,North,4,119.05
18031,2024-11-25,15011,P02013,West,5,240.84
18032,2024-11-25,11116,P04956,East,5,326.84
18033,2024-11-25,16290,P02095,West,1,46.49
18034,2024-11-25,11090,P03922,South,4,146.85
18035,2024-11-25,17143,P04023,North,4,283.77
18036,2024-11-25,13871,P00318,South,3,93.6
18037,2024-11-25,16349,P02421,North,3,90.0
18038,2024-11-25,17929,P03611,North,1,29.21
18039,2024-11-26,14988,P02220,South,2,289.1
18040,2024-11-26,17175,P04985,West,3,287.12
18041,2024-11-26,16295,P01709,East,4,849.01
18042,2024-11-26,14306,P00230,West,4,247.42
18043,2024-11-26,14972,P04209,East,2,304.63
18044,2024-11-26,14448,P04439,North,3,234.25
18045,2024-11-26,14548,P04535,West,1,93.34
18046,2024-11-26,16551,P04978,South,2,314.69
18047,2024-11-26,15941,P00349,West,2,251.52
18048,2024-11-26,11095,P01097,West,5,717.25
18049,2024-11-26,11787,P04358,East,4,271.28
18050,2024-11-26,17588,P01889,North,1,59.43
18051,2024-11-26,13121,P04159,South,1,98.86
18052,2024-11-26,11798,P03188,East,3,69.01
18053,2024-11-26,12515,P00660,East,5,295.65
18054,2024-11-26,11662,P03732,East,5,627.26
18055,2024-11-26,14857,P01054,East,5,94.13
18056,2024-11-26,15140,P04864,North,5,238.8
18057,2024-11-26,11124,P04888,South,1,34.05
18058,2024-11-26,10309,P03096,East,4,283.73
18059,2024-11-26,16263,P04110,North,4,340.75
18060,2024-11-26,15648,P04444,East,1,26.17
18061,2024-11-26,14523,P03089,East,1,49.46
18062,2024-11-26,14506,P02591,West,5,896.52
18063,2024-11-26,13919,P02263,North,3,125.78
18064,2024-11-26,14740,P02386,North,5,312.61
18065,2024-11-26,11720,P04438,East,3,463.29
18066,2024-11-26,10962,P04858,West,2,212.51
18067,2024-11-26,16324,P04378,South,1,49.08
18068,2024-11-26,17189,P03647,North,2,263.06
18069,2024-11-26,15342,P00204,South,5,519.27
18070,2024-11-26,16619,P04272,West,5,958.29
18071,2024-11-26,16126,P00394,North,5,261.96
18072,2024-11-26,11627,P03322,South,4,351.47
18073,2024-11-26,14784,P04174,South,3,168.58
18074,2024-11-26,11323,P03401,North,1,137.41
18075,2024-11-26,14876,P02219,West,4,629.91
18076,2024-11-26,14121,P01520,East,1,72.28
18077,2024-11-26,12518,P00816,North,2,86.44
18078,2024-11-26,10679,P04121,East,1,75.27
18079,2024-11-26,11396,P04140,North,1,71.75
18080,2024-11-26,10901,P02418,South,2,205.29
18081,2024-11-26,11113,P03718,North,2,201.62
18082,2024-11-27,12147,P01947,West,4,267.21
18083,2024-11-27,17972,P03628,East,1,193.45
18084,2024-11-27,13301,P02764,South,1,87.26
18085,2024-11-27,10154,P04490,North,4,198.51
18086,2024-11-27,17088,P04639,North,5,352.33
18087,2024-11-27,17383,P04364,South,4,724.11
18088,2024-11-27,16754,P02398,East,3,125.73
18089,2024-11-27,10713,P00930,North,5,728.04
18090,2024-11-27,10362,P04635,South,3,347.69
18091,2024-11-27,14081,P01983,South,5,175.76
18092,2024-11-27,13532,P03170,South,1,18.22
18093,2024-11-27,15447,P04647,South,3,465.65
18094,2024-11-27,12308,P02496,North,5,205.88
18095,2024-11-27,17285,P01329,South,4,312.99
18096,2024-11-27,16246,P00859,West,2,167.11
18097,2024-11-27,15224,P00963,North,1,88.18
18098,2024-11-27,10065,P01394,East,4,466.13
18099,2024-11-27,17089,P00108,North,1,79.9
18100,2024-11-27,12618,P00789,West,4,486.35
18101,2024-11-27,17544,P02469,East,2,247.49
18102,2024-11-27,16914,P00199,South,1,26.84
18103,2024-11-27,17283,P01170,North,2,171.49
18104,2024-11-27,11612,P00276,East,4,625.88
18105,2024-11-27,11569,P01591,North,3,406.09
18106,2024-11-27,10806,P00803,North,4,491.09
18107,2024-11-27,11389,P00189,West,5,395.05
18108,2024-11-27,10632,P00148,North,1,53.32
18109,2024-11-27,15592,P04926,East,2,98.87
18110,2024-11-27,17283,P03013,North,2,209.56
18111,2024-11-27,13480,P04252,West,4,177.01
18112,2024-11-27,13073,P04453,East,2,291.99
18113,2024-11-27,16709,P04056,East,1,98.32
18114,2024-11-27,14928,P04086,North,2,170.92
18115,2024-11-27,17806,P00786,North,4,294.85
18116,2024-11-27,14916,P04026,North,4,464.94
18117,2024-11-27,13273,P03825,North,5,731.21
18118,2024-11-27,13418,P03058,East,5,283.93
18119,2024-11-27,11740,P01436,East,1,61.45
18120,2024-11-27,12709,P04075,West,3,570.94
18121,2024-11-27,16463,P02926,West,2,122.57
18122,2024-11-27,12349,P04427,West,5,799.03
18123,2024-11-27,15886,P01517,West,4,274.91
18124,2024-11-27,14784,P01537,North,4,641.6
18125,2024-11-27,17200,P04864,North,1,46.99
18126,2024-11-27,14069,P03781,East,4,177.42
18127,2024-11-27,15036,P03650,West,2,161.31
18128,2024-11-27,16427,P03597,West,1,54.14
18129,2024-11-27,10414,P03707,North,1,167.33
18130,2024-11-27,17276,P00925,East,2,106.76
18131,2024-11-27,17625,P03416,East,4,213.02
18132,2024-11-27,13337,P02248,North,4,467.21
18133,2024-11-27,11681,P00873,East,1,33.14
18134,2024-11-27,12647,P00284,West,5,234.95
18135,2024-11-27,10356,P04873,South,1,48.46
18136,2024-11-27,11759,P01519,East,1,190.32
18137,2024-11-27,15650,P03698,North,1,73.51
18138,2024-11-27,10168,P03678,South,1,48.76
18139,2024-11-27,11701,P04439,South,4,334.95
18140,2024-11-27,14556,P03839,North,1,26.5
18141,2024-11-27,13302,P03273,South,4,122.63
18142,2024-11-27,13321,P04034,East,5,257.98
18143,2024-11-27,12753,P01633,West,2,135.77
18144,2024-11-27,17759,P01089,North,2,104.59
18145,2024-11-27,17243,P01729,West,1,74.06
18146,2024-11-28,16552,P00371,East,2,132.18
18147,2024-11-28,11662,P04217,South,1,165.7
18148,2024-11-28,14086,P01442,North,4,305.26
18149,2024-11-28,13489,P04518,East,5,61.35
18150,2024-11-28,11152,P02072,North,3,559.87
18151,2024-11-28,12001,P01088,South,1,83.27
18152,2024-11-28,10157,P04705,North,4,403.56
18153,2024-11-28,14073,P01767,East,2,274.32
18154,2024-11-28,10546,P02599,South,4,192.42
18155,2024-11-28,15417,P00167,North,3,505.44
18156,2024-11-28,12770,P00417,East,3,271.27
18157,2024-11-28,15661,P03293,North,2,115.86
18158,2024-11-28,12184,P00493,West,3,513.96
18159,2024-11-28,11839,P04220,North,1,100.19
18160,2024-11-28,15024,P04968,East,4,467.23
18161,2024-11-28,17739,P00465,West,3,120.53
18162,2024-11-28,17418,P01978,South,3,468.99
18163,2024-11-28,14155,P01858,South,3,220.82
18164,2024-11-28,16371,P02473,West,5,760.77
18165,2024-11-28,14926,P03659,West,2,175.12
18166,2024-11-28,10893,P00799,West,3,121.46
18167,2024-11-28,10328,P02522,East,3,254.6
18168,2024-11-28,12658,P04084,South,5,1006.99
18169,2024-11-28,14869,P04189,South,3,160.56
18170,2024-11-28,17131,P03784,East,2,153.46
18171,2024-11-28,12346,P02627,South,3,245.66
18172,2024-11-28,16811,P01205,West,4,535.96
18173,2024-11-28,14164,P04487,East,2,161.5
18174,2024-11-28,13211,P01210,East,1,166.2
18175,2024-11-28,14149,P03905,South,3,322.23
18176,2024-11-28,12504,P04862,South,1,162.56
18177,2024-11-28,16494,P00576,South,4,300.39
18178,2024-11-28,17129,P01323,West,5,223.95
18179,2024-11-28,17244,P04789,South,5,399.91
18180,2024-11-28,15046,P03657,South,2,151.01
18181,2024-11-28,14376,P03475,North,3,285.54
18182,2024-11-28,11350,P03342,East,4,622.63
18183,2024-11-28,16757,P01710,North,1,59.22
18184,2024-11-28,14848,P02345,North,1,181.7
18185,2024-11-28,12961,P01963,West,4,422.55
18186,2024-11-28,15512,P02407,South,1,35.97
18187,2024-11-28,16101,P04916,West,2,87.13
18188,2024-11-28,13177,P04268,North,5,505.51
18189,2024-11-28,15233,P04778,West,1,52.35
18190,2024-11-28,13974,P00747,West,1,190.68
18191,2024-11-28,15944,P04602,North,2,163.83
18192,2024-11-29,15772,P04541,East,1,145.89
18193,2024-11-29,16282,P01368,West,2,258.38
18194,2024-11-29,17520,P03771,East,5,505.29
18195,2024-11-29,12157,P04955,West,5,434.91
18196,2024-11-29,15361,P00771,South,2,310.05
18197,2024-11-29,14788,P01101,North,5,215.6
18198,2024-11-29,15723,P02623,West,3,494.8
18199,2024-11-29,13859,P01929,East,4,392.3
18200,2024-11-29,14263,P04705,North,1,110.5
18201,2024-11-29,17053,P02916,South,5,858.02
18202,2024-11-29,16914,P02313,South,4,289.18
18203,2024-11-29,14421,P04975,South,4,276.46
18204,2024-11-29,11206,P02464,West,3,340.08
18205,2024-11-29,16719,P00871,South,2,382.51
18206,2024-11-29,13961,P00130,South,2,298.07
18207,2024-11-29,17312,P02368,North,3,588.82
18208,2024-11-29,10297,P02263,North,2,97.3
18209,2024-11-29,14462,P02577,North,2,230.04
18210,2024-11-29,13741,P04540,East,1,33.05
18211,2024-11-29,12192,P00666,South,5,376.54
18212,2024-11-29,16770,P03169,South,1,78.04
18213,2024-11-29,10544,P04772,West,3,171.74
18214,2024-11-29,16853,P04068,North,2,373.77
18215,2024-11-29,10844,P03767,North,1,68.12
18216,2024-11-29,14676,P01098,South,4,148.39
18217,2024-11-29,12197,P02440,East,1,69.04
18218,2024-11-29,15210,P01511,East,4,523.47
18219,2024-11-29,17860,P01395,West,2,328.45
18220,2024-11-29,14928,P00168,East,1,134.54
18221,2024-11-29,13898,P00403,West,3,300.68
18222,2024-11-29,11589,P04083,North,4,42.58
18223,2024-11-29,12473,P00213,North,3,347.08
18224,2024-11-29,16349,P01035,North,1,37.86
18225,2024-11-29,12862,P02408,East,5,77.6
18226,2024-11-29,17748,P01223,North,1,124.63
18227,2024-11-29,10951,P04219,North,3,532.37
18228,2024-11-29,11193,P01361,North,4,387.68
18229,2024-11-29,11621,P00625,West,3,194.25
18230,2024-11-29,11898,P03012,South,4,558.37
18231,2024-11-29,12591,P03872,South,4,167.58
18232,2024-11-29,14214,P01306,West,3,385.7
18233,2024-11-29,17160,P00527,North,5,727.52
18234,2024-11-29,16306,P04534,South,5,192.75
18235,2024-11-29,15805,P03080,South,4,891.86
18236,2024-11-29,11494,P03676,East,3,213.03
18237,2024-11-29,14867,P00166,North,4,158.32
18238,2024-11-29,14621,P01445,South,4,138.54
